time,x,y,z,vel_x,vel_y,vel_z,lat,lon,alt,track_id,uav_category
1970-01-01 00:00:30.000000000,45.295641701561635,163.81854661527024,300.8232558980851,-0.026853111584840196,-0.009359229177297913,3.143014186773843,40.458975297886646,-79.78275437956538,300.82552542114263,0,LSS
1970-01-01 00:00:31.000000000,45.26746693353081,163.8087267435513,304.1209629571036,-0.026853111584840196,-0.009359229177297913,3.143014186773843,40.458975208695136,-79.78275471199967,304.1232320251465,0,LSS
1970-01-01 00:00:32.100000000,45.22488559640979,163.97656979263232,307.0906015747621,-0.040583879728541716,0.15996966224467035,2.830335180733192,40.45897671944369,-79.78275521423538,307.09287466430663,0,LSS
1970-01-01 00:00:33.100000000,45.17130851020259,164.09070046536021,309.94263453436093,-0.0510638267807057,0.10877689167350912,2.7182463125859737,40.45897774653643,-79.78275584609561,309.94491018676763,0,LSS
1970-01-01 00:00:34.100000000,45.080703143143204,164.2644030560668,312.0830268121451,-0.08635513978924222,0.16555433733180044,2.0399881414388092,40.4589793102432,-79.78275691442498,312.08530630493163,0,LSS
1970-01-01 00:00:35.200000000,44.97089101825928,164.41086557036027,313.1274840999166,-0.10466092354870336,0.13959207170813007,0.9954626090779379,40.45898062890704,-79.78275820909657,313.1297666015625,0,LSS
1970-01-01 00:00:36.300000000,45.12225488173557,164.57376272737105,313.29584811449183,0.14426350241445654,0.1552557781231118,0.1604661896528823,40.45898209575496,-79.78275642464295,313.2981358947754,0,LSS
1970-01-01 00:00:37.300000000,47.0673662616758,165.65881858158392,313.29619120344165,1.8538677185677612,1.0341567283566124,0.0003269949141351446,40.458991866617545,-79.78273349329154,313.2985211791992,0,LSS
1970-01-01 00:00:38.300000000,52.12121416296239,168.43657605241083,313.12652337075065,4.816775828556685,2.647455029199759,-0.16170884667533783,40.45901688017141,-79.78267391230861,313.12896551513666,0,LSS
1970-01-01 00:00:39.400000000,59.43576261377481,172.76010887130306,312.73909457925146,6.971428674319754,4.120719258430786,-0.3692548083422031,40.45905581335872,-79.78258767927572,312.7417165222168,0,LSS
