time,x,y,z,vel_x,vel_y,vel_z,lat,lon,alt,track_id,uav_name,uav_category
2020-08-02 15:31:27.304,308.75142603697356,254.28705613280238,50.08746063602105,0.0,0.0,0.0,43.9451549,-78.896851,50.1,0,DeltaQuad_VTOL,Fixed-Wing
2020-08-02 15:31:28.304,308.75142603697356,254.28705613280238,50.08746063602105,0.0,0.0,0.0,43.9451549,-78.896851,50.1,0,DeltaQuad_VTOL,Fixed-Wing
2020-08-02 15:31:29.305,308.75142603697356,254.28705613280238,50.08746063602105,0.0,0.0,0.0,43.9451549,-78.896851,50.1,0,DeltaQuad_VTOL,Fixed-Wing
2020-08-02 15:31:30.312,308.7514308698686,254.28706012702295,50.187460636481575,4.832895058370923e-06,3.994220577396845e-06,0.10000000046052548,43.9451549,-78.896851,50.2,0,DeltaQuad_VTOL,Fixed-Wing
2020-08-02 15:31:31.306,308.7594836186695,254.27596926589857,50.68746069026727,0.008052748800878362,-0.011090861124387175,0.5000000537856977,43.9451548,-78.8968509,50.7,0,DeltaQuad_VTOL,Fixed-Wing
2020-08-02 15:31:32.312,308.74348374986334,254.20934520823454,51.787464127176165,-0.015999868806147788,-0.06662405766402912,1.1000034369088922,43.9451542,-78.8968511,51.8,0,DeltaQuad_VTOL,Fixed-Wing
2020-08-02 15:31:33.304,308.743527245088,254.2093811456518,52.68746412618145,4.349522464508482e-05,3.593741726604094e-05,0.8999999990052885,43.9451542,-78.8968511,52.7,0,DeltaQuad_VTOL,Fixed-Wing
2020-08-02 15:31:34.305,308.74356867015933,254.25386192638356,53.58746234925172,4.1425071344747266e-05,0.044480780731760206,0.8999982230702699,43.9451546,-78.8968511,53.6,0,DeltaQuad_VTOL,Fixed-Wing
2020-08-02 15:31:35.305,308.7596550206239,254.3316691150383,54.287458465975064,0.01608635046454765,0.07780718865473091,0.6999961167233408,43.9451553,-78.8968509,54.3,0,DeltaQuad_VTOL,Fixed-Wing
2020-08-02 15:31:36.304,308.75968885203054,254.33169707970805,54.98745846522256,3.383140665391693e-05,2.7964669754965144e-05,0.6999999992474955,43.9451553,-78.8968509,55.0,0,DeltaQuad_VTOL,Fixed-Wing
2020-08-02 15:31:37.304,308.79182807526587,254.3761674022213,55.58745513467626,0.03213922323533325,0.04447032251326277,0.5999966694537022,43.9451557,-78.8968505,55.6,0,DeltaQuad_VTOL,Fixed-Wing
2020-08-02 15:31:38.304,308.7918570767142,254.3761913762582,56.187455133766846,2.900144835393803e-05,2.3974036878371408e-05,0.5999999990905849,43.9451557,-78.8968505,56.2,0,DeltaQuad_VTOL,Fixed-Wing
2020-08-02 15:31:39.305,308.8079432645564,254.35399366619316,56.78745524413067,0.01608618784217697,-0.02219771006502924,0.6000001103638226,43.9451555,-78.8968503,56.8,0,DeltaQuad_VTOL,Fixed-Wing
2020-08-02 15:31:40.305,308.8079791718807,254.30957676414363,57.487457018098496,3.59073242748309e-05,-0.044416902049533746,0.700001773967827,43.9451551,-78.8968503,57.5,0,DeltaQuad_VTOL,Fixed-Wing
