time,x,y,z,vel_x,vel_y,vel_z,lat,lon,alt,track_id,uav_name,uav_category
2020-08-02 14:58:35.832,307.94057681761717,252.59810409639334,49.78756701012401,4.304265133181016e-06,0.011115849925323324,0.10000565963715415,43.9451549,-78.8968509,49.8,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:36.811,307.94058112161974,252.60921926825182,49.887566569415924,4.304265133181016e-06,0.011115849925323324,0.10000565963715415,43.945155,-78.8968509,49.9,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:37.831,307.8763977233914,252.5536920009244,50.687571867248664,-0.06418731365448443,-0.055530654697356845,0.8000541011329094,43.9451545,-78.8968517,50.7,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:38.833,307.7881572857291,252.43151618507187,51.98758096907852,-0.08824582065736726,-0.12218326903193996,1.3000884072226981,43.9451534,-78.8968528,52.0,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:39.834,307.82834805643495,252.48711771527803,53.08757682672116,0.04019322249243467,0.05560492210640948,1.10006296148329,43.9451539,-78.8968523,53.1,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:40.821,307.828386604359,252.48714944321875,53.88757682572782,3.8550275644461936e-05,3.17298762451543e-05,0.8000488019835794,43.9451539,-78.8968523,53.9,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:41.820,307.85250300416226,252.5205119615037,54.587574341684274,0.02411787099336403,0.033364553522710845,0.7000402184097771,43.9451542,-78.896852,54.6,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:42.821,307.8686094056751,252.47610751542402,55.587575329490235,0.01610738406327101,-0.04440715491613163,1.0000619915874482,43.9451538,-78.8968518,55.6,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:43.834,307.90879211994366,252.49836750352318,56.487572511777,0.04018516556365274,0.0222613460412737,0.9000520854639811,43.945154,-78.8968513,56.5,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:44.815,307.9329176619525,252.54284918810816,57.38756958657282,0.02412701375668558,0.044484398133266156,0.9000519779664761,43.9451544,-78.896851,57.4,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:45.836,307.94900858885245,252.5206552648093,58.087569692605356,0.016091908506367842,-0.022195277210767354,0.7000428086438604,43.9451542,-78.8968508,58.1,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:46.833,307.9891913306158,252.54291526840862,58.987566874914066,0.04018519306015066,0.022261361542367988,0.900052085485924,43.9451544,-78.8968503,59.0,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:47.811,308.0052888124821,252.58739660233553,59.88756433502542,0.016098463872564254,0.04448404745380502,0.9000523633055123,43.9451548,-78.8968501,59.9,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:48.834,308.0294689667637,252.5985883003732,61.887562729579486,0.024181629361014367,0.011192380772890547,2.000120401898585,43.9451549,-78.8968498,61.9,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:49.833,307.9814166925367,252.58757005790653,64.28756548685995,-0.048055205594559454,-0.01101891462045368,2.4001491663796104,43.9451548,-78.8968504,64.3,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:50.830,307.98153239323887,252.5876652804279,66.68756548264594,0.00011570776034086797,9.522833029477043e-05,2.4001464047166774,43.9451548,-78.8968504,66.7,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:51.832,307.9816486103475,252.57664926682423,69.08756591920934,0.00011622419833093511,-0.011016685621488352,2.4001468455209793,43.9451547,-78.8968504,69.1,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:52.834,308.01386704404143,252.57673804136152,71.28756436672305,0.03222039913826052,8.877995286640715e-05,2.2001326556056986,43.9451547,-78.89685,71.3,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:53.833,308.0460715506709,252.56570366910216,73.18756325614356,0.03220647122419963,-0.011035045397128995,1.9001147964230978,43.9451546,-78.8968496,73.2,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:54.832,308.0461824538498,252.56579491617998,75.48756325145891,0.00011090994439944888,9.125264423023253e-05,2.3001403038738824,43.9451546,-78.8968496,75.5,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:55.838,308.07843573019426,252.54368895016762,78.38756257916889,0.03225524391435572,-0.02210731455854955,2.9001762384605234,43.9451544,-78.8968492,78.4,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:56.837,308.11870749716985,252.52157540499792,81.08756151888933,0.04027422370323888,-0.02211489417824719,2.700163649703076,43.9451542,-78.8968487,81.1,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:57.833,308.15093189525635,252.49944560313247,83.38756084646654,0.03222636389469582,-0.02213115186571036,2.300139636095013,43.945154,-78.8968483,83.4,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:58.841,308.1751469827283,252.48844254350473,86.08756011884505,0.024216564682375645,-0.011003730855321905,2.7001639823814307,43.9451539,-78.896848,86.1,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:58:59.832,308.2154033328478,252.4885395956145,88.48755817733286,0.04025880590669485,9.705803030547603e-05,2.4001444673003154,43.9451539,-78.8968475,88.5,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:00.838,308.239602959739,252.4997471738734,90.88755657197541,0.024201103158467498,0.01120826196288424,2.4001448034755635,43.945154,-78.8968472,90.9,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:01.838,308.24773722823056,252.4998348033086,93.08755617946157,0.008134764712221394,8.763478092132378e-05,2.2001338156489174,43.945154,-78.8968471,93.1,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:02.840,308.28795504405207,252.4999001302688,94.68755424007286,0.040220269257931256,6.533094538456711e-05,1.6000956664469375,43.945154,-78.8968466,94.7,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:03.835,308.31208612241454,252.5332747648934,95.68755175354737,0.024132550448049964,0.033376670601514016,1.000058517044051,43.9451543,-78.8968463,95.7,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:04.835,308.32015613231755,252.56664469563253,96.58755004117049,0.008070502203642634,0.03337196642907926,0.900053190867763,43.9451546,-78.8968462,96.6,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:05.834,308.30413262830086,252.58889429284994,97.28754993274671,-0.016024481510058843,0.02225095452563622,0.7000425941744709,43.9451548,-78.8968464,97.3,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:06.836,308.30415193202737,252.5889101636951,97.68754993182719,1.9304904102644804e-05,1.5871813327150204e-05,0.4000244005689128,43.9451548,-78.8968464,97.7,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:07.834,308.2560057478838,252.6222616282165,98.18755093479743,-0.04814912123994318,0.03335349908486075,0.5000315048920351,43.9451551,-78.896847,98.2,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:08.832,308.2078493895453,252.66671644773174,98.48755149345841,-0.04815929605559033,0.04445753142465479,0.30001885981143156,43.9451555,-78.8968476,98.5,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:09.832,308.151665416675,252.70005961044654,98.78755288107415,-0.05618740030173325,0.03334519677180328,0.3000196888167546,43.9451558,-78.8968483,98.8,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:10.846,308.10350629437295,252.70006531035955,98.98755520420163,-0.04816206018769602,5.700260719713245e-06,0.20001452401344294,43.9451558,-78.8968489,99.0,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:11.839,308.0633758145859,252.68896009245066,99.18755758012641,-0.04013292789562552,-0.011105895368508997,0.2000145768139681,43.9451557,-78.8968494,99.2,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:12.834,308.06338063667033,252.68896406119762,99.28755758083503,4.822378571534581e-06,3.968989074954101e-06,0.10000610108078452,43.9451557,-78.8968494,99.3,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:13.837,307.67801911324443,252.93339455263617,99.28756644306225,-0.38538503191284623,0.24444540260810887,8.862767847580894e-06,43.9451579,-78.8968542,99.3,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:14.835,305.0367030158984,254.27773862033763,99.28763955415776,-2.6414772274568956,1.3444260776921957,7.311555556610937e-05,43.94517,-78.8968871,99.3,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:15.835,305.61460755780183,256.1666564579259,98.587536206984,0.577939796230992,1.8890330686054655,-0.7001460560831867,43.945187,-78.8968799,98.6,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:16.836,315.44883538039545,260.34494151193434,98.0868886916462,9.834827747086191,4.178539944945069,-0.500678056699262,43.9452246,-78.8967574,98.1,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:17.833,327.4343559269502,270.5790577624182,98.9858588960073,11.986251707908949,10.2347405696586,0.8990250448888443,43.9453167,-78.8966081,99.0,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:18.836,332.6919962939821,286.6351656715434,99.68488460088423,5.257961102659116,16.057087391456097,0.6990683480461616,43.9454612,-78.8965426,99.7,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:19.834,330.1462122215215,304.5131166064082,99.88418663511574,-2.5459393747624093,17.87904155639971,0.19931419239724393,43.9456221,-78.8965743,99.9,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:20.815,320.696432326426,320.3351533688302,100.28389152947491,-9.45035636683388,15.823001965541943,0.3997292778451235,43.9457645,-78.896692,100.3,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:21.813,305.94844218458184,330.84576063932496,100.68407729537797,-14.748889824123456,10.5112484566506,0.4002101787239627,43.9458591,-78.8968757,100.7,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:22.834,291.96340783496015,335.40076581273604,100.7844933880943,-13.985887488758499,4.555283045676862,0.10042221847165655,43.9459001,-78.8970499,100.8,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:23.834,273.5710738329182,338.22225000691293,100.78515819029329,-18.39345600285811,2.8216563152121172,0.0006648427543912565,43.9459255,-78.897279,100.8,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:24.835,254.7533126676168,340.0437577129395,100.88583926271377,-18.818909118757663,1.821618824774891,0.10068721434056017,43.9459419,-78.8975134,100.9,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:25.832,235.91146901533108,342.19866226958555,101.08644736038784,-18.842993074863283,2.1550360138428895,0.2006203355145298,43.9459613,-78.8977481,101.1,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:26.832,217.3104438883016,345.3647563139813,101.28693619575078,-18.602159858780873,3.166287187914183,0.20050106592796843,43.9459898,-78.8979798,101.3,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:27.811,217.3104472897785,345.364761737654,101.38693619666819,3.4016844055577475e-06,5.424003610694292e-06,0.10000610128958312,43.9459898,-78.8979798,101.4,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:28.842,199.09474616990929,349.764273678792,101.58728965711899,-18.21681234542228,4.3997803277379655,0.20036568275744726,43.9460294,-78.8982067,101.6,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:29.837,181.58549654584112,355.3860923435177,101.68749998258457,-17.510317753451123,5.62216161658432,0.10021643866834094,43.94608,-78.8984248,101.7,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:30.811,164.8870775978927,362.07466208804317,101.78757589922256,-16.699437613642857,6.688977772169569,0.10008202164131087,43.9461402,-78.8986328,101.8,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:31.828,148.84696391146718,369.79663955119713,101.88752589585974,-16.041092193049288,7.722448532514445,0.09995609395891011,43.9462097,-78.8988326,101.9,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:32.834,136.69244639797196,376.5075952746897,101.78740416834052,-12.155258984293264,6.7113651167647115,-0.10012783531717756,43.9462701,-78.898984,101.8,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:33.846,122.01712831534998,385.5963498599086,101.78715730809373,-14.676213331635214,9.089309033069926,-0.00024687530618366997,43.9463519,-78.8991668,101.8,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:34.833,108.0964683115903,395.2184853909972,101.6868179507884,-13.921509215821844,9.622722517162135,-0.10034547837951131,43.9464385,-78.8993402,101.7,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:35.835,108.09647846385059,395.21852263886876,102.28681794929372,1.0152879613211188e-05,3.72501438050142e-05,0.60003660073797,43.9464385,-78.8993402,102.3,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:36.836,93.01184608825506,402.26286950825977,102.48661416953732,-15.085552594303785,7.044776600763653,0.1998084085565205,43.9465019,-78.8995281,102.5,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:37.832,76.40202006885315,401.46262482580244,102.18688491530224,-16.610839280598025,-0.8002935003608546,-0.2997475388349438,43.9464947,-78.899735,102.2,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:38.848,60.956302510665914,394.4845572272959,101.9874871780714,-15.446659804435305,-6.9784932865970095,-0.19940990123481464,43.9464319,-78.8999274,102.0,0,PX4_Standard_Tailsitter,Fixed-Wing
2020-08-02 14:59:39.849,49.24359663638689,382.4064674479851,101.78832515182071,-11.713420392922991,-12.078826587732653,-0.1991741758754183,43.9463232,-78.9000733,101.8,0,PX4_Standard_Tailsitter,Fixed-Wing
