time,x,y,z,vel_x,vel_y,vel_z,lat,lon,alt,track_id,uav_name,uav_category
2020-08-02 18:57:48.809,290.82470466537654,288.3642909977761,49.986849517419344,0.0,0.0,0.0,43.9451638,-78.8968383,50.0,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:57:49.808,290.82470466537654,288.3642909977761,49.986849517419344,0.0,0.0,0.0,43.9451638,-78.8968383,50.0,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:57:50.816,290.82470466537654,288.3642909977761,49.986849517419344,0.0,0.0,0.0,43.9451638,-78.8968383,50.0,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:57:51.818,290.8889861033143,288.2087867527858,51.08685363458825,0.06428150221928185,-0.15550440049471173,1.1000052171741248,43.9451624,-78.8968375,51.1,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:57:52.817,290.92925020665416,288.0866829005872,53.68685733518072,0.04026414360398037,-0.12210397430253765,2.6000063005987673,43.9451613,-78.896837,53.7,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:57:53.819,290.9293590139888,288.09790272159495,56.08685682570675,0.00010880744344835809,0.011219832227560343,2.4000018905279186,43.9451614,-78.896837,56.1,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:57:54.812,290.9053533433436,288.1757616473965,57.88685439915237,-0.02400569465087565,0.07785900366053952,1.7999993734449964,43.9451621,-78.8968373,57.9,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:57:55.813,290.87330998834886,288.264722431805,59.48685183563134,-0.03204338703814223,0.08896087336940099,1.5999990364780088,43.9451629,-78.8968377,59.5,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:57:56.808,290.84930526661367,288.3203589995361,61.28685041032341,-0.024004745739941484,0.05563662336770842,1.8000003746924433,43.9451634,-78.896838,61.3,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:57:57.808,290.8494377823717,288.3093791080634,64.18685090895869,0.00013251589054131047,-0.010979902452589084,2.900003398638678,43.9451633,-78.896838,64.2,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:57:58.808,290.8575978987385,288.30951079233546,67.0868505362747,0.008160124526934216,0.00013168440373286384,2.900002527318534,43.9451633,-78.8968379,67.1,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:57:59.809,290.8657620865925,288.32075824570404,70.08684966029071,0.008164196018188663,0.011247464616047299,3.0000021240181383,43.9451634,-78.8968378,70.1,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:58:00.809,290.8578700930178,288.33200500427495,73.08684951731428,-0.007892001466675428,0.01124676981767533,3.0000028570264248,43.9451635,-78.8968379,73.1,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:58:01.808,290.8580057026082,288.3543633768129,76.08684850496337,0.00013560972596857987,0.02235839489634615,3.0000019876510806,43.9451637,-78.8968379,76.1,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:58:02.808,290.866169901537,288.3656108665615,79.0868476301516,0.008164207093003034,0.011247500996099124,3.0000021251903504,43.9451638,-78.8968378,79.1,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:58:03.808,290.8823622140324,288.37685871818854,82.0868463892458,0.01619232868776287,0.011247862874909987,3.00000175909597,43.9451639,-78.8968376,82.1,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:58:04.808,290.89052691957556,288.37699496301,85.08684601699409,0.008164713707865449,0.0001362449577212967,3.0000026277509084,43.9451639,-78.8968375,85.1,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:58:05.809,290.8906630315805,288.38824212643397,88.08684550762158,0.00013611214106447895,0.011247174671120165,3.0000024906299787,43.945164,-78.8968375,88.1,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:58:06.808,290.8667152801408,288.3883769666454,91.08684659817521,-0.02394777538749622,0.00013484034628484428,3.000004090557729,43.945164,-78.8968378,91.1,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:58:07.811,290.84274929502067,288.38849368870825,93.68684768980968,-0.02396600908613724,0.00011672217956392493,2.6000036916381597,43.945164,-78.8968381,93.7,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:58:08.808,290.8187418338651,288.3996809239885,95.38684828013109,-0.02400748516306211,0.011187246467507133,1.700002290323699,43.9451641,-78.8968384,95.4,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:58:09.809,290.8188010123182,288.39973981512605,96.68684827791819,5.9178512292385117e-05,5.889119643284653e-05,1.3000012977883948,43.9451641,-78.8968384,96.7,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:58:10.812,290.8268705947582,288.3886696514703,97.58684841249642,0.008069590509577299,-0.011070174725919818,0.9000010345792697,43.945164,-78.8968383,97.6,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:58:11.808,290.8429556233981,288.355363670295,98.1868491916544,0.016085044724951522,-0.03330601448133184,0.6000013791593596,43.9451637,-78.8968381,98.2,0,3DR_IRIS+_Quadcopter,LSS
2020-08-02 18:58:12.814,290.85100748806644,288.3331640897774,98.68684983065701,0.008051872720218563,-0.022199602717167928,0.5000011390037463,43.9451635,-78.896838,98.7,0,3DR_IRIS+_Quadcopter,LSS
