time,x,y,z,vel_x,vel_y,vel_z,lat,lon,alt,track_id,uav_name,uav_category
2020-08-02 19:43:29.335,336.8978597192076,475.7124279321355,50.67334322951987,22.286879769297517,-0.47632835489112035,3.998949422045335,43.945155,-78.8967869,50.7,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:30.357,359.1840263083525,475.2361148197517,54.6721646851837,22.286879769297517,-0.47632835489112035,3.998949422045335,43.9451507,-78.8965093,54.7,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:31.357,383.0359924875643,472.9046229307395,61.77095276582253,23.852729466554717,-2.3315664991402,7.099015249126799,43.9451297,-78.8962122,61.8,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:32.336,401.20416286134827,469.81727894476717,68.57006624238028,18.168751773840757,-3.0874427841414174,6.799331055151515,43.9451019,-78.8959859,68.6,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:33.360,422.27032632919776,467.9522524877974,73.36884592158987,21.066837606652907,-1.8650861397262297,4.79893324507343,43.9450851,-78.8957235,73.4,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:34.342,443.04716074675883,471.37622007791106,78.06718624719693,20.777499297538597,3.4240771605827867,4.698490677308737,43.9451159,-78.8954647,78.1,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:35.314,461.64790867515853,480.8334606218398,81.96516195458852,18.601343171381185,9.45754318531065,3.8981004466058864,43.945201,-78.895233,82.0,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:36.344,475.55179383753716,495.7238284148407,85.76300006635427,13.90433010094186,14.890844300018506,3.797959646474429,43.945335,-78.8950598,85.8,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:37.358,482.0052545195829,515.091541034539,89.56097887828994,6.453667199396096,19.3683324063353,3.7981003511469154,43.9455093,-78.8949794,89.6,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:38.323,479.96490805084096,535.7364521117195,93.25942867936806,-2.0404117619182975,20.645571735476032,3.698568155259081,43.9456951,-78.8950048,93.3,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:39.334,470.86813623535033,554.0697791187004,97.45853647749311,-9.097062921504115,18.33391369221903,4.1992421738746195,43.9458601,-78.8951181,97.5,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:40.332,456.3528642187204,567.7360860592494,102.35838579852302,-14.515736520198569,13.666744276365865,4.900006121225784,43.9459831,-78.8952989,102.4,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:41.344,439.76658575738895,575.5352675306198,104.25884879144945,-16.586809239227115,7.79943105316409,1.9005238096883454,43.9460533,-78.8955055,104.3,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:42.344,426.712718861152,579.612188955198,103.45936416286153,-13.054284633345237,4.0770518902387325,-0.7995102129147325,43.94609,-78.8956681,103.5,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:43.330,410.2790830298253,583.0555260871627,102.06012624946146,-16.434161724501866,3.443447322278967,-1.3992826904461657,43.946121,-78.8958728,102.1,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:44.326,393.5244549869593,584.9655430938999,100.86100505786513,-16.75516420812065,1.9100781292373703,-1.1991595647024038,43.9461382,-78.8960815,100.9,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:45.326,376.2962761762421,585.8978270597365,100.16195732194069,-17.228730130081388,0.9323137998782282,-0.6990701061678354,43.9461466,-78.8962961,100.2,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:46.330,359.14842085293833,586.1857049744182,99.46291784094154,-17.148404072234072,0.28788712706971037,-0.6990618509783785,43.9461492,-78.8965097,99.5,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:47.348,341.3825447895999,584.6847416899252,99.46402992039336,-17.76644458956532,-1.5010113168551078,0.0011121150394961708,43.9461357,-78.896731,99.5,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:48.337,323.70506490741417,581.6282859132119,99.86523006408305,-17.678045579644255,-3.056553586428044,0.40121298250513254,43.9461082,-78.8969512,99.9,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:49.339,306.34064347942274,578.6940974295052,100.06635370753665,-17.364977107258863,-2.934282380742932,0.2011300796161465,43.9460818,-78.8971675,100.1,0,PX4_Standard_Plane,Fixed-Wing
2020-08-02 19:43:50.328,306.3406530696308,578.694115608166,100.2663537071476,9.590514933957785e-06,1.8179242602160237e-05,0.2000063998157464,43.9460818,-78.8971675,100.3,0,PX4_Standard_Plane,Fixed-Wing
