time,x,y,z,vel_x,vel_y,vel_z,bearing,bearing_vel,elevation,track_id,uav_category
1970-01-01 00:00:00,65.69287472860924,127.92840854439146,231.05053485505584,-1.355381448431217,1.6720417959868428,-2.491693061272912,1.2842954976017715,-0.0001426004834126,0.0165799509599918,0,LSS
1970-01-01 00:00:01,67.2740700688064,130.49763837978617,237.9783602736074,-1.0262844890509781,1.7774580790381649,-2.1662412916305227,1.2841507454913101,-0.00014315778690878516,0.017074157761493857,0,LSS
1970-01-01 00:00:02,68.85289719117645,133.06593271090787,244.90144878823187,-0.697521723047859,1.8827593391586075,-1.8409953990022523,1.284006009735235,-0.00014371397993159348,0.017568027864146296,0,LSS
1970-01-01 00:00:03,68.06570417944204,134.69959091185956,247.09202919808408,-0.7026422044429705,1.8731444090830056,-1.7214354676906387,1.2838776131888425,-0.0001431607300910902,0.01772551157196679,0,LSS
1970-01-01 00:00:04,67.27018527369546,136.33339924431039,249.25494157304738,-0.7085148471317929,1.8633816766985032,-1.6027495196259558,1.2837490370466913,-0.0001426126932103247,0.017881020524920122,0,LSS
1970-01-01 00:00:05,62.3317899446447,138.04362789170546,237.62906570385138,-1.088560439285784,1.780189916922582,-1.9195509503135173,1.2835309776541222,-0.00014466462852783543,0.017052371609263026,0,LSS
1970-01-01 00:00:06,61.396136092176675,140.25211770417764,232.17035137678664,-1.0755861224238537,1.8065497473940544,-2.016439942586327,1.2833599427750584,-0.00014622391939127994,0.01666103918286501,0,LSS
1970-01-01 00:00:07,60.46650112772295,142.44420790100003,226.7087355904939,-1.0624044068523633,1.8324208051202655,-2.1133595205412106,1.283190159059374,-0.00014774529127913833,0.016269497094926547,0,LSS
1970-01-01 00:00:08,60.73465449230025,141.37269389546373,220.66971514229596,-1.007949327651638,1.7610236817184401,-2.216365799714144,1.2832693630120995,-0.00014172060045940707,0.015836231328878313,0,LSS
1970-01-01 00:00:09,61.00280785687755,140.30117988992697,214.63069469409803,-0.9534942484509128,1.689626558316615,-2.319372078887077,1.283348566964825,-0.00013569590963967583,0.015402965562830082,0,LSS
1970-01-01 00:00:10,61.28005369237508,139.23803466932122,208.6095430789372,-0.8983036432380418,1.6186248284002536,-2.4218212028002974,1.283427379865754,-0.00012968337914086306,0.014970970143404773,0,LSS
1970-01-01 00:00:11,63.04151275741606,139.56716606413693,205.57989061841027,-0.7228105750718543,1.613031458945937,-2.4312469120405384,1.2834405562398625,-0.00012571059708230077,0.014751690456080038,0,LSS
1970-01-01 00:00:12,61.66855209930509,140.72725414470415,206.98329229203677,-0.7670298646640032,1.5940043009040459,-2.3382499048656116,1.283332765475935,-0.00012531302694996426,0.014853452406451117,0,LSS
1970-01-01 00:00:13,60.29559144119594,141.88734222527182,208.38669396566328,-0.8112491542561521,1.5749771428621546,-2.2452528976906843,1.2832249747120075,-0.00012491545681762777,0.014955214356822196,0,LSS
1970-01-01 00:00:14,58.92263078308497,143.04743030583904,209.7900956392898,-0.855468443848301,1.5559499848202634,-2.1522558905157574,1.2831171839480797,-0.00012451788668529126,0.015056976307193274,0,LSS
1970-01-01 00:00:15,57.60551404249054,144.05846263146987,211.3731267649437,-0.8976114359558718,1.5335507914011475,-2.0549257740301283,1.2830207900274047,-0.0001238455088197151,0.015171616977382296,0,LSS
1970-01-01 00:00:16,61.76514677193336,130.44070589741978,230.54223037704358,-0.7362175239818126,1.180265732901044,-1.5335738643954366,1.2840428374572463,-9.621132837866092e-05,0.016547111703734574,0,LSS
1970-01-01 00:00:17,60.220538751273125,130.88926929913941,227.99045268620895,-0.7968927642015448,1.1513678482110992,-1.5579894214266696,1.2839805821930355,-9.546545976242523e-05,0.016365564588782303,0,LSS
1970-01-01 00:00:18,58.701238819005084,131.31412278824337,225.468575209114,-0.856146930419962,1.1221535457514782,-1.581674429471102,1.2839204735759757,-9.466874457786473e-05,0.016186142754939084,0,LSS
1970-01-01 00:00:19,59.26566523032852,129.78683478191397,225.40851397361357,-0.7983978174175986,1.0668871751929572,-1.5452101229773771,1.2840371078701156,-8.968560755628475e-05,0.016181704671973888,0,LSS
1970-01-01 00:00:20,59.83009164165196,128.25954677558457,225.3484527381131,-0.7406487044152353,1.0116208046344362,-1.5087458164836522,1.2841537421642555,-8.470247053470476e-05,0.01617726658900869,0,LSS
1970-01-01 00:00:21,60.37361760601925,126.76534608374413,225.2831433411683,-0.6838968660598436,0.9570303141878451,-1.4724518142383753,1.2842676736117937,-7.978627497139397e-05,0.016172464190807888,0,LSS
1970-01-01 00:00:22,59.3303188124537,127.78323376562639,224.81937775182823,-0.70286111662758,0.9537546734786452,-1.4490878224557469,1.2841763968207935,-7.995247614036266e-05,0.016140001884818265,0,LSS
1970-01-01 00:00:23,58.2994580415816,128.7449227045022,224.40355037510818,-0.7216579861859685,0.949250532761107,-1.4246931391765438,1.2840892434260216,-8.003053440968608e-05,0.01611098580099435,0,LSS
1970-01-01 00:00:24,58.08536811320664,126.01619429931361,227.1356939641634,-0.7294634038555321,0.8640741653095878,-1.3326157716970395,1.2842728621542956,-7.432049016626113e-05,0.016308273676503414,0,LSS
1970-01-01 00:00:25,57.87127818482986,123.28746589412458,229.86783755321866,-0.7372688215250955,0.7788977978580685,-1.2405384042175351,1.2844564808825696,-6.861044592283618e-05,0.016505561552012483,0,LSS
1970-01-01 00:00:26,57.59345190136264,120.6457658865238,232.89636856401785,-0.7476423596716492,0.6953562116895503,-1.1420756787726636,1.2846328111827325,-6.306557889904587e-05,0.016724178529866254,0,LSS
1970-01-01 00:00:27,53.19244864382199,123.73347997799192,254.9676089015597,-0.9229150987524596,0.7200306415148295,-0.6336637500088125,1.2843307934023465,-6.835069847532643e-05,0.01831316421139891,0,LSS
