time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,lat,lon,alt,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type,x,y,z,vel_x,vel_y,vel_z,track_id,uav_category
1970-01-01 00:00:00.000000000,2532,1536703357992094260,base_link,0,1,40.5915504,-79.8974049,381.244318864,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,326.2614400617254,126.12965035445916,381.23473643123776,-18.080348050954193,-0.945062126037017,-1.0246214151966744,0,Fixed-Wing
1970-01-01 00:00:00.369652777,2534,1536703358361597725,base_link,0,1,40.591547,-79.8974903,380.834232883,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,319.03168744728646,125.75175025224499,380.8250231151859,-18.080348050954193,-0.945062126037017,-1.0246214151966744,0,Fixed-Wing
1970-01-01 00:00:00.778908537,2536,1536703358770991885,base_link,0,1,40.591544,-79.8975759,380.294146541,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,311.7849953297384,125.41827500408212,380.285301184933,-18.122710788430272,-0.8339633283055152,-1.3497502432124628,0,Fixed-Wing
1970-01-01 00:00:01.153255256,2538,1536703359145341803,base_link,0,1,40.5915447,-79.8976611,379.724059071,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,304.5721485590085,125.49570245118028,379.7155601824921,-18.03806948975643,0.19363251647583582,-1.424822697592543,0,Fixed-Wing
1970-01-01 00:00:01.586095952,2540,1536703359577833285,base_link,0,1,40.5915503,-79.8977452,378.933970688,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1,297.45239446412654,126.11729414694926,378.92579502358444,-17.805260973326085,1.554492221855673,-1.9750646686097457,0,Fixed-Wing
1970-01-01 00:00:01.972555645,2542,1536703359964632625,base_link,0,1,40.5915615,-79.8978275,377.623881816,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1,290.4849788049684,127.36078269441725,377.6160020363794,-17.424289163319198,3.1097475853731487,-3.275563403935835,0,Fixed-Wing
1970-01-01 00:00:02.379266372,2544,1536703360371291608,base_link,0,1,40.5915784,-79.8979072,375.633793234,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1,283.7376232190595,129.23727156954058,375.6261788964862,-16.8739573707046,4.6927708021730385,-4.976199995731708,0,Fixed-Wing
1970-01-01 00:00:02.765724009,2546,1536703360757440958,base_link,0,1,40.5916023,-79.8979837,373.193705013,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1,277.26113020314415,131.89113392960002,373.18632062205154,-16.196577410333827,6.636846059348172,-6.101659233633702,0,Fixed-Wing
1970-01-01 00:00:03.143931345,2548,1536703361135913637,base_link,0,1,40.5916338,-79.8980566,370.663617314,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1,271.08937829741114,135.38900800458856,370.6564243650182,-15.434473140468864,8.747571886193805,-6.326828495986998,0,Fixed-Wing
1970-01-01 00:00:03.583034483,2550,1536703361574727433,base_link,0,1,40.591672,-79.8981257,368.243530722,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1,265.2393123580412,139.63094968697118,368.2364916955395,-14.629992746031007,10.608354963094364,-6.051828777193289,0,Fixed-Wing
1970-01-01 00:00:03.951598353,2552,1536703361941115630,base_link,0,1,40.591715,-79.8981922,365.793444806,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1,259.60934610212087,144.405951307179,365.7865304978053,-14.079561895226302,11.941444727279581,-6.126924879545707,0,Fixed-Wing
