time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,lat,lon,alt,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type,x,y,z,vel_x,vel_y,vel_z,track_id,uav_category
1970-01-01 00:00:00.000000000,1286,1531943810933254299,base_link,0,1,40.5914601,-79.8995372,349.262177802,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1,150.84213538335456,157.58445845919215,349.2584453234757,19.151957996058442,-0.9434323702406614,1.0496967922261171,0,Fixed-Wing
1970-01-01 00:00:00.403964252,1288,1531943811337205271,base_link,0,1,40.5914567,-79.8994467,349.682271542,0.396899993992,0.0,0.0,0.0,0.396899993992,0.0,0.0,0.0,1.58759997597,1,158.5036272042238,157.20705060409819,349.67836287914747,19.151957996058442,-0.9434323702406614,1.0496967922261171,0,Fixed-Wing
1970-01-01 00:00:00.808898989,1290,1531943811741930763,base_link,0,1,40.5914552,-79.8993577,350.452362974,0.396899993992,0.0,0.0,0.0,0.396899993992,0.0,0.0,0.0,1.58759997597,1,166.03813943138297,157.04065542900202,350.44826701256534,18.834538373098447,-0.4159494624151518,1.924582309681023,0,Fixed-Wing
1970-01-01 00:00:01.232925711,1292,1531943812166114795,base_link,0,1,40.5914552,-79.8992725,351.632449915,0.47609999671,0.0,0.0,0.0,0.47609999671,0.0,0.0,0.0,1.90439998684,1,173.25096370641018,157.0408486885902,351.62816238628676,18.030392876226955,0.0004831042832853534,2.949465608734747,0,Fixed-Wing
1970-01-01 00:00:01.621720889,1294,1531943812554350491,base_link,0,1,40.5914608,-79.8991897,352.802532083,0.372100017452,0.0,0.0,0.0,0.372100017452,0.0,0.0,0.0,1.48840006981,1,180.26059800312794,157.66293595683078,352.79803519972336,17.522464913789882,1.555074326226302,2.9244115255253837,0,Fixed-Wing
1970-01-01 00:00:02.005123943,1296,1531943812937755753,base_link,0,1,40.5914734,-79.8991092,353.602608991,0.372100017452,0.0,0.0,0.0,0.372100017452,0.0,0.0,0.0,1.48840006981,1,187.07549175108605,159.06238129122875,353.59788132150356,17.035658571477413,3.4982897441935803,1.9994303571424794,0,Fixed-Wing
1970-01-01 00:00:02.440557354,1298,1531943813373047982,base_link,0,1,40.5914973,-79.8990333,354.262676498,0.372100017452,0.0,0.0,0.0,0.372100017452,0.0,0.0,0.0,1.48840006981,1,193.50092471431452,161.71670945909312,354.2576905048712,16.062096664129754,6.635206663044614,1.6493703916579123,0,Fixed-Wing
1970-01-01 00:00:02.878633837,1300,1531943813810908371,base_link,0,1,40.5915379,-79.8989678,355.142726427,0.372100017452,0.0,0.0,0.0,0.372100017452,0.0,0.0,0.0,1.48840006981,1,199.0458772798854,166.22559791104274,355.1374538571336,13.86109926224541,11.271178545858549,2.199204954197704,0,Fixed-Wing
1970-01-01 00:00:03.206326349,1302,1531943814139022351,base_link,0,1,40.5915927,-79.898919,356.142753394,0.372100017452,0.0,0.0,0.0,0.372100017452,0.0,0.0,0.0,1.48840006981,1,203.17701185571903,172.3113981014403,356.1371888585421,10.326881203072821,15.213093264866874,2.499106336185178,0,Fixed-Wing
1970-01-01 00:00:03.605233932,1304,1531943814537613426,base_link,0,1,40.5916564,-79.8988921,357.242754306,0.372100017452,0.0,0.0,0.0,0.372100017452,0.0,0.0,0.0,1.48840006981,1,205.45412794777698,179.3855191266642,357.2369214256777,5.692263695753023,17.683666823878585,2.749077128204544,0,Fixed-Wing
1970-01-01 00:00:04.006369583,1306,1531943814932618242,base_link,0,1,40.5917233,-79.8988931,358.622725422,0.372100017452,0.0,0.0,0.0,0.372100017452,0.0,0.0,0.0,1.48840006981,1,205.36931062015393,186.81495344332086,358.61668147918294,-0.21202370686475708,18.57186789386145,3.4490810937619902,0,Fixed-Wing
1970-01-01 00:00:04.426776263,1308,1531943815359907427,base_link,0,1,40.5917871,-79.8989203,360.212671107,0.372100017452,0.0,0.0,0.0,0.372100017452,0.0,0.0,0.0,1.48840006981,1,203.06649895151082,193.90007456296274,360.20648882254477,-5.756496695663406,17.711164516386944,3.9741507494602413,0,Fixed-Wing
1970-01-01 00:00:04.803982850,1310,1531943815733057746,base_link,0,1,40.5918408,-79.8989681,362.14259999,0.372100017452,0.0,0.0,0.0,0.372100017452,0.0,0.0,0.0,1.48840006981,1,199.01980019573736,199.8635352811815,362.1363605493285,-10.115811176899793,14.907272872806153,4.824233075399888,0,Fixed-Wing
1970-01-01 00:00:05.210953098,1312,1531943816143149042,base_link,0,1,40.5918831,-79.8990258,364.362523531,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,194.13504480685384,204.56099216239608,364.35628513389975,-12.210758977003426,11.742556016604908,5.5492981513490784,0,Fixed-Wing
1970-01-01 00:00:05.609584355,1314,1531943816542262725,base_link,0,1,40.5919183,-79.8990835,366.56245004,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,189.25031160170624,208.46998267488198,366.55623136709875,-12.210703522793136,9.771572410766755,5.499356892484946,0,Fixed-Wing
1970-01-01 00:00:06.047463564,1316,1531943816980555017,base_link,0,1,40.5919502,-79.8991382,368.392380994,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,184.61954893889424,212.0124999362943,368.3861807897632,-11.57583589220998,8.855474022183733,4.574450419997325,0,Fixed-Wing
1970-01-01 00:00:06.433025747,1318,1531943817366304845,base_link,0,1,40.5919809,-79.8991899,369.652315521,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,180.24274551294775,215.42174597861114,369.64612581062886,-10.94099652268788,8.522326790564003,3.1495712168265526,0,Fixed-Wing
1970-01-01 00:00:06.842622508,1320,1531943817775883367,base_link,0,1,40.5920129,-79.8992375,370.362253703,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,176.21301847576305,218.9753534824893,370.3560551292998,-10.073385804774807,8.883197063967005,1.7746591407068817,0,Fixed-Wing
1970-01-01 00:00:07.211543497,1322,1531943818144717477,base_link,0,1,40.5920457,-79.8992844,369.97219228,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,172.24252237192582,222.61776886585895,369.96597561010225,-9.925322167292613,9.105196227773027,-0.9751086004483844,0,Fixed-Wing
1970-01-01 00:00:07.626512777,1324,1531943818559634150,base_link,0,1,40.5920785,-79.8993309,369.102131278,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,168.3058806472843,226.26016963485864,369.0958910665863,-9.840694047404376,9.105159695227425,-2.1750101703490663,0,Fixed-Wing
1970-01-01 00:00:08.020104982,1326,1531943818953375184,base_link,0,1,40.5921122,-79.8993775,367.802069814,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,164.36076491332676,230.00250298996264,367.7957981559483,-9.861877111261084,9.354968053215064,-3.2499316579166426,0,Fixed-Wing
1970-01-01 00:00:08.423616048,1328,1531943819356766219,base_link,0,1,40.5921475,-79.8994247,366.34200709,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,160.36485299004522,233.92251383718423,366.3356940952158,-9.988855839038738,9.799120699389283,-3.6499225339969383,0,Fixed-Wing
1970-01-01 00:00:08.835139718,1330,1531943819768368481,base_link,0,1,40.592184,-79.8994731,364.97194266,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,156.26735875350562,237.97578916927233,364.9655809154759,-10.242788133446664,10.132251096993793,-3.4249661399817026,0,Fixed-Wing
1970-01-01 00:00:09.207505099,1332,1531943820139532053,base_link,0,1,40.5922212,-79.8995229,363.881876529,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1,152.05135685586518,242.1068099353446,363.87546068752016,-10.539029883836843,10.326596704985425,-2.7250485029028946,0,Fixed-Wing
