time,lat,lon,alt,x,y,z,vel_x,vel_y,vel_z,track_id,uav_category
2022-08-17 13:49:37,22.9027763,120.2731261,9.636,80.35316303948056,77.24332776710519,9.63502393587095,0.12312767893664045,-2.085654479573307,0.11135682696784244,0,LSS
2022-08-17 13:49:38,22.902757466666667,120.2731273,9.747333333333334,80.4762907184172,75.15767328753188,9.746380762838793,0.12312767893664045,-2.085654479573307,0.11135682696784244,0,LSS
2022-08-17 13:49:39,22.902738633333332,120.2731285,9.858666666666666,80.59941843600106,73.07201874016761,9.857736906679072,0.12312771758385566,-2.085654547364271,0.11135614384027903,0,LSS
2022-08-17 13:49:40,22.9027198,120.2731297,9.97,80.72254619156426,70.98636412594762,9.96909235799848,0.12312775556320332,-2.0856546142199903,0.11135545131940816,0,LSS
2022-08-17 13:49:41,22.9026968,120.27313233333334,10.009666666666668,80.99272986583628,68.43928101221637,10.008783587094296,0.27018367427201895,-2.5470831137312473,0.03969122909581557,0,LSS
2022-08-17 13:49:42,22.9026738,120.27313496666666,10.049333333333333,81.26291363228006,65.8921978779367,10.048473780720792,0.27018376644377895,-2.5470831342796743,0.039690193626496395,0,LSS
2022-08-17 13:49:43,22.9026508,120.2731376,10.089,81.53309749297375,63.345114724772024,10.08816293972687,0.2701838606936917,-2.547083153164671,0.039689159006076835,0,LSS
2022-08-17 13:49:44,22.9026268,120.27313916666667,10.053666666666667,81.69384525928268,60.687287415627964,10.052853528492957,0.16074776630892984,-2.6578273091440607,-0.03530941123391251,0,LSS
2022-08-17 13:49:45,22.9026028,120.27314073333334,10.018333333333334,81.85459308205975,58.02946014484138,10.017542998593717,0.16074782277706845,-2.6578272707865835,-0.035310529899239995,0,LSS
2022-08-17 13:49:46,22.9025788,120.2731423,9.983,82.01534095748346,55.371632914166156,9.98223135186054,0.16074787542370927,-2.657827230675224,-0.035311646733177326,0,LSS
2022-08-17 13:49:47,22.9025809,120.27313746666667,10.092666666666666,81.51945984034043,55.604191120227696,10.091902339580866,-0.4958811171430284,0.23255820606154032,0.10967098772032635,0,LSS
2022-08-17 13:49:48,22.902583,120.27313263333333,10.202333333333334,81.02357872254211,55.83674935256833,10.201573279455236,-0.49588111779831934,0.23255823234063655,0.10967093987436982,0,LSS
2022-08-17 13:49:49,22.9025851,120.2731278,10.312,80.52769760314948,56.06930760798831,10.311244171878212,-0.49588111939263513,0.2325582554199741,0.1096708924229759,0,LSS
2022-08-17 13:49:50,22.90259723333333,120.27310796666667,10.239666666666666,78.49286660723662,57.41297591264629,10.238924175822115,-2.0348309959128557,1.3436683046579816,-0.07231999605609651,0,LSS
2022-08-17 13:49:51,22.902609366666667,120.27308813333333,10.167333333333334,76.4580360195824,58.756644462164836,10.166603247164893,-2.034830587654227,1.3436685495185472,-0.07232092865722173,0,LSS
2022-08-17 13:49:52,22.9026215,120.2730683,10.095,74.42320584280175,60.10031325720894,10.09428138433248,-2.0348301767806447,1.3436687950441026,-0.07232186283241404,0,LSS
2022-08-17 13:49:53,22.902633933333334,120.2730463,10.05,72.16608470960693,61.47720434667772,10.049294119387971,-2.257121133194815,1.376891089468785,-0.044987264944508,0,LSS
2022-08-17 13:49:54,22.902646366666666,120.2730243,10.005,69.9089640215926,62.85409575664429,10.004305754767985,-2.2571206880143393,1.376891409966568,-0.04498836461998579,0,LSS
2022-08-17 13:49:55,22.9026588,120.2730023,9.96,67.65184377486995,64.23098748631337,9.95931629235501,-2.25712024672265,1.376891729669076,-0.044989462412974746,0,LSS
2022-08-17 13:49:56,22.902661000000002,120.27297453333334,10.019666666666668,64.80309266155861,64.47460981663413,10.019010054762237,-2.8487511133113372,0.2436223303207612,0.05969376240722646,0,LSS
2022-08-17 13:49:57,22.9026632,120.27294676666666,10.079333333333333,61.95434158382896,64.71823268904106,10.07870253400168,-2.848751077729645,0.24362287240693092,0.059692479239442875,0,LSS
2022-08-17 13:49:58,22.9026654,120.272919,10.139,59.105590547243956,64.9618561039956,10.138393734963941,-2.848751036585007,0.24362341495454132,0.05969120096226099,0,LSS
2022-08-17 13:49:59,22.902665733333333,120.27289363333334,10.135,56.50307029979234,64.99876037982223,10.134416929362034,-2.602520247451615,0.03690427582662892,-0.003976805601906719,0,LSS
2022-08-17 13:50:00,22.90266606666667,120.27286826666666,10.131,53.90055006935287,65.03566510418268,10.130439063235949,-2.602520230439474,0.03690472436045411,-0.0039778661260854165,0,LSS
2022-08-17 13:50:01,22.9026664,120.2728429,10.127,51.29802985659521,65.0725702760855,10.12646013893249,-2.6025202127576605,0.03690517190281639,-0.003978924303458697,0,LSS
2022-08-17 13:50:02,22.902674133333335,120.27284873333333,10.107333333333333,51.89650376980006,65.92898331778962,10.106779790715034,0.598473913204856,0.8564130417041156,-0.0196803482174559,0,LSS
2022-08-17 13:50:03,22.902681866666665,120.27285456666667,10.087666666666667,52.49497761091718,66.78539637782998,10.087099273452164,0.5984738411171193,0.8564130600403672,-0.019680517262870012,0,LSS
2022-08-17 13:50:04,22.9026896,120.2728604,10.068,53.093451380618006,67.64180945859063,10.067418583893893,0.5984737697008242,0.856413080760646,-0.01968068955827107,0,LSS
2022-08-17 13:50:05,22.902702625,120.272870875,10.090499999999999,54.168139931632965,69.08423884215445,10.089894010233586,1.0746885510149582,1.4424293835638196,0.02247542633969246,0,LSS
2022-08-17 13:50:06,22.902715649999998,120.27288135,10.113,55.24282828576301,70.52666831469858,10.112368926801526,1.0746883541300463,1.4424294725441342,0.02247491656794054,0,LSS
2022-08-17 13:50:07,22.902728675,120.272891825,10.1355,56.317516441934515,71.96909787693308,10.134843337899966,1.0746881561715043,1.4424295622344943,0.022474411098439617,0,LSS
2022-08-17 13:50:08,22.9027417,120.2729023,10.158,57.39220439760164,73.41152752811215,10.157317236918054,1.0746879556671232,1.4424296511790686,0.02247389901808816,0,LSS
2022-08-17 13:50:09,22.902756933333333,120.27292033333333,10.176333333333332,59.242345884723775,75.09851732230045,10.175613920104055,1.850141487122137,1.6869897941883067,0.018296683186001417,0,LSS
2022-08-17 13:50:10,22.90277216666667,120.27293836666666,10.194666666666667,61.092486965470776,76.78550735706749,10.193909618601836,1.850141080747001,1.6869900347670352,0.018295698497780677,0,LSS
2022-08-17 13:50:11,22.9027874,120.2729564,10.213,62.94262764480327,78.47249763083886,10.212204332548303,1.8501406793324904,1.6869902737713716,0.01829471394646731,0,LSS
2022-08-17 13:50:12,22.9027879,120.27298383333333,10.204666666666666,65.75717676344108,78.52788093373344,10.203841930972722,2.8145491186378138,0.05538330289458315,-0.008362401575581657,0,LSS
2022-08-17 13:50:13,22.902788400000002,120.27301126666667,10.196333333333333,68.57172585617359,78.58326476036765,10.195478289657242,2.8145490927325056,0.055383826634212596,-0.008363641315479953,0,LSS
2022-08-17 13:50:14,22.9027889,120.2730387,10.188,71.38627491864432,78.63864911172179,10.187113405084858,2.814549062470732,0.05538435135413522,-0.008364884572383602,0,LSS
2022-08-17 13:50:15,22.9027876,120.273062,10.144333333333334,73.77676118210209,78.49469437821023,10.143421331121594,2.390486263457774,-0.1439547335115634,-0.04369207396326402,0,LSS
2022-08-17 13:50:16,22.902786300000002,120.2730853,10.100666666666667,76.16724746158455,78.35074002549112,10.09972835937728,2.3904862794824595,-0.14395435271910628,-0.043692971744313525,0,LSS
2022-08-17 13:50:17,22.902785,120.2731086,10.057,78.55773375340488,78.20678605269546,10.056034488319266,2.3904862918203236,-0.14395397279565714,-0.043693871058014366,0,LSS
