time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,lat,lon,alt,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type,x,y,z,vel_x,vel_y,vel_z,track_id,uav_category
1970-01-01 00:00:00.000000000,3982,1538765738442654824,base_link,0,1,40.5915034,-79.8961873,388.585586161,0.532900027847,0.0,0.0,0.0,0.532900027847,0.0,0.0,0.0,2.13160011139,1,435.39419511933914,127.7012139621057,388.56946589523443,-17.441061585322625,2.33126678712377,-0.8991597842644226,0,Fixed-Wing
1970-01-01 00:00:00.361179936,3984,1538765738803848264,base_link,0,1,40.5915118,-79.8962697,388.22549812,0.532900027847,0.0,0.0,0.0,0.532900027847,0.0,0.0,0.0,2.13160011139,1,428.4183285991808,128.63364607641802,388.20983075464176,-17.441061585322625,2.33126678712377,-0.8991597842644226,0,Fixed-Wing
1970-01-01 00:00:00.785265472,3986,1538765739227245704,base_link,0,1,40.5915257,-79.8963518,387.895408088,0.532900027847,0.0,0.0,0.0,0.532900027847,0.0,0.0,0.0,2.13160011139,1,421.4678293383657,130.17687701115702,387.8801717283981,-17.37763836310692,3.858386007728119,-0.8242135026892965,0,Fixed-Wing
1970-01-01 00:00:01.196395264,3988,1538765739638825608,base_link,0,1,40.5915447,-79.8964328,387.185317056,0.532900027847,0.0,0.0,0.0,0.532900027847,0.0,0.0,0.0,2.13160011139,1,414.61040083762657,132.2864807516295,387.17048597301505,-17.144942847275544,5.27443130568569,-1.7743563369646504,0,Fixed-Wing
1970-01-01 00:00:01.574877696,3990,1538765740017525992,base_link,0,1,40.591569,-79.8965121,386.005225559,0.532900027847,0.0,0.0,0.0,0.532900027847,0.0,0.0,0.0,2.13160011139,1,407.89683331893195,134.98466790346157,385.9907700455517,-16.785261617665956,6.746007560184962,-2.9495257807208293,0,Fixed-Wing
1970-01-01 00:00:02.001204480,3992,1538765740444044232,base_link,0,1,40.5915991,-79.8965894,384.425133695,0.532900027847,0.0,0.0,0.0,0.532900027847,0.0,0.0,0.0,2.13160011139,1,401.35252826435186,138.32696641123357,384.411020948232,-16.362071602178407,8.356414782612609,-3.949688718396665,0,Fixed-Wing
1970-01-01 00:00:02.390886784,3994,1538765740833891176,base_link,0,1,40.5916346,-79.8966648,382.615041534,0.532900027847,0.0,0.0,0.0,0.532900027847,0.0,0.0,0.0,2.13160011139,1,394.9690353717976,142.26895700524938,382.6012397707937,-15.960009032108252,9.855764946235213,-4.52481492879008,0,Fixed-Wing
1970-01-01 00:00:02.792586656,3996,1538765741235142248,base_link,0,1,40.5916742,-79.8967387,380.564949213,0.532900027847,0.0,0.0,0.0,0.532900027847,0.0,0.0,0.0,2.13160011139,1,388.71250047704825,146.66626788086302,380.55143140679957,-15.642588643964858,10.994156721571828,-5.12493090445772,0,Fixed-Wing
1970-01-01 00:00:03.230346944,3998,1538765741673000840,base_link,0,1,40.5917175,-79.8968119,378.414856084,0.532900027847,0.0,0.0,0.0,0.532900027847,0.0,0.0,0.0,2.13160011139,1,382.5152099687214,151.47447659773184,378.4015997516018,-15.494465828083323,12.021483510852915,-5.375009138725529,0,Fixed-Wing
1970-01-01 00:00:03.578958112,4000,1538765742021910696,base_link,0,1,40.5917637,-79.896885,376.174761869,0.532900027847,0.0,0.0,0.0,0.532900027847,0.0,0.0,0.0,2.13160011139,1,376.3263757808756,156.60473798339513,376.1617489481522,-15.473323335481409,12.826679598526104,-5.600075014625167,0,Fixed-Wing
