time,lat,lon,alt,x,y,z,vel_x,vel_y,vel_z,track_id,uav_category
2022-08-17 16:57:49,22.9028058,120.2731197,18.739,86.17045877696,88.10735625088223,18.737806478807038,-0.5676885071587634,-0.7013693729783199,0.4400173405540002,0,LSS
2022-08-17 16:57:50,22.902799466666668,120.27311416666666,19.179000000000002,85.60277026980124,87.40598687790391,19.177823819361038,-0.5676885071587634,-0.7013693729783199,0.4400173405540002,0,LSS
2022-08-17 16:57:51,22.902793133333333,120.27310863333334,19.619,85.03508163482539,86.70461743003173,19.61784103206532,-0.5676886349758519,-0.7013694478721817,0.4400172127042836,0,LSS
2022-08-17 16:57:52,22.9027868,120.2731031,20.059,84.46739286646769,86.00324790557356,20.057858118532145,-0.5676887683576979,-0.7013695244581726,0.440017086466824,0,LSS
2022-08-17 16:57:53,22.902771366666666,120.2730886,20.079666666666668,82.97975865732919,84.29410626155864,20.078567237585638,-1.4876342091385055,-1.7091416440149203,0.020709119053492486,0,LSS
2022-08-17 16:57:54,22.902755933333335,120.2730741,20.10033333333333,81.49212410162299,82.58496475505727,20.099275550100828,-1.4876345557061939,-1.7091415065013678,0.020708312515189675,0,LSS
2022-08-17 16:57:55,22.9027405,120.2730596,20.121,80.00448919727096,80.87582338697975,20.119983056316116,-1.487634904352035,-1.7091413680775247,0.020707506215288163,0,LSS
2022-08-17 16:57:56,22.9027267,120.27304713333334,20.113666666666667,78.72546488692262,79.34756313184963,20.11268492641542,-1.2790243103483334,-1.528260255130121,-0.0072981299006968925,0,LSS
2022-08-17 16:57:57,22.9027129,120.27303466666666,20.106333333333332,77.44644031925289,77.81930299287596,20.105386170959292,-1.2790245676697367,-1.528260138973664,-0.007298755456126571,0,LSS
2022-08-17 16:57:58,22.9026991,120.2730222,20.099,76.16741549741175,76.29104296634988,20.098086791547523,-1.2790248218411335,-1.528260026526084,-0.00729937941176928,0,LSS
2022-08-17 16:57:59,22.902686166666665,120.27301073333334,20.038,74.9909855157825,74.85876020027621,20.037117784074013,-1.176429981629255,-1.4322827660736692,-0.06096900747350986,0,LSS
2022-08-17 16:58:00,22.902673233333335,120.27299926666666,19.977,73.8145553340612,73.42647755446045,19.976148235867356,-1.176430181721301,-1.4322826458157607,-0.06096954820665701,0,LSS
2022-08-17 16:58:01,22.9026603,120.2729878,19.916,72.63812495224786,71.99419503104737,19.9151781478336,-1.1764303818133328,-1.432282523413079,-0.06097008803375559,0,LSS
2022-08-17 16:58:02,22.902665433333333,120.27298516666666,19.927666666666667,72.36795231029058,72.56267459312305,19.92684141035132,-0.27017264195728785,0.5684795620756802,0.01166326251771821,0,LSS
2022-08-17 16:58:03,22.902670566666668,120.27298253333333,19.939333333333334,72.09777968906529,73.13115416271637,19.93850460840699,-0.27017262122528507,0.5684795695933218,0.011663198055671842,0,LSS
2022-08-17 16:58:04,22.9026757,120.2729799,19.951,71.82760708629188,73.69963373952451,19.950167745110495,-0.27017260277341393,0.5684795768081443,0.011663136703504051,0,LSS
