lat,lon,alt,ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),time,satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid,uav_category,x,y,z,vel_x,vel_y,vel_z,track_id
51.521503,5.867967,39.8,0.0,5.57,742.61,40.4,40.4,14.76,1554.73,708310,2020-09-29 14:07:06.917,2020-09-29 16:07:06.917,16,0,0,14.954,51.519331,5.85785,-1.7,-5.3,0.1,-22.7,3.5,-109.0,0,1,0,56,97,-12524,3169,14954,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388426917,3760,3766,3777,3761,0,0,23,,,,,,,0,0,0,227.0,35.0,-1090.0,0.0,0.0,-1094.0,15,398.0,55.67,7426.05,-17.0,-53.0,1.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,647.3014879988388,266.5063419339878,39.76165020233607,-5.968758420466951,-2.0033837402918286,0.10068366107579384,0
51.521485,5.867881,39.9,0.0,6.8,736.32,40.4,40.4,14.76,1554.73,709311,2020-09-29 14:07:07.919,2020-09-29 16:07:07.919,16,0,0,14.93,51.519331,5.85785,-2.0,-6.5,0.1,-22.1,2.4,-109.2,0,1,0,56,97,-12524,3169,14930,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388427918,3760,3766,3777,3761,0,0,23,,,,,,,0,0,0,221.0,24.0,-1092.0,0.0,0.0,-1090.0,15,399.0,68.01,7363.17,-20.0,-65.0,1.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,641.3326400469955,264.5029281429399,39.86233537366678,-5.968758420466951,-2.0033837402918286,0.10068366107579384,0
51.521464,5.867779,39.8,0.0,7.78,728.87,40.4,40.4,14.76,1554.73,710316,2020-09-29 14:07:08.923,2020-09-29 16:07:08.923,15,0,0,14.926,51.519331,5.85785,-2.4,-7.4,0.1,-21.9,2.5,-109.1,0,1,0,56,97,-13208,3169,14926,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388428923,3760,3766,3777,3761,0,0,23,,,,,,,0,0,0,219.0,25.0,-1091.0,0.0,0.0,-1089.0,15,398.0,77.8,7288.7,-24.0,-74.0,1.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,634.2532758706808,262.1655974921256,39.7631383821288,-7.079257987444886,-2.337295591380424,-0.09919550360542569,0
51.521441,5.867668,39.7,0.0,8.41,720.75,40.4,40.4,14.76,1554.73,711312,2020-09-29 14:07:09.920,2020-09-29 16:07:09.920,16,0,0,14.917,51.519331,5.85785,-2.6,-8.0,0.1,-22.0,2.7,-109.3,0,1,0,56,97,-13072,3169,14917,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388429919,3760,3766,3777,3761,0,0,23,,,,,,,0,0,0,220.0,27.0,-1093.0,0.0,0.0,-1088.0,15,397.0,84.12,7207.47,-26.0,-80.0,1.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,626.5492576469028,259.60568183704675,39.66400302630555,-7.703902665238028,-2.5598772569199855,-0.09913386881521816,0
51.521416,5.867547,39.6,0.0,8.85,711.93,40.4,40.4,14.76,1554.73,712315,2020-09-29 14:07:10.923,2020-09-29 16:07:10.923,16,0,0,14.854,51.519331,5.85785,-2.8,-8.4,0.1,-21.6,2.1,-109.1,0,1,0,56,97,-13376,3169,14854,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388430922,3760,3766,3777,3761,0,0,23,,,,,,,0,0,0,216.0,21.0,-1091.0,0.0,0.0,-1087.0,15,396.0,88.55,7119.3,-28.0,-84.0,1.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,618.1511750522791,256.82317558646156,39.5649334948404,-8.397956625274322,-2.7824645136174815,-0.09906804544446585,0
51.521391,5.867423,39.5,0.0,9.2,702.84,40.4,40.4,14.76,1554.73,713306,2020-09-29 14:07:11.914,2020-09-29 16:07:11.914,16,0,0,14.884,51.519331,5.85785,-3.0,-8.7,0.0,-21.6,1.4,-108.9,0,1,0,56,97,-13836,3169,14884,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388431913,3760,3766,3777,3761,0,0,23,,,,,,,0,0,0,216.0,14.0,-1089.0,0.0,0.0,-1087.0,15,395.0,92.03,7028.4,-30.0,-87.0,0.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,609.5448582234643,254.04065832913045,39.465871577562666,-8.606187735998743,-2.7824755201983047,-0.09906043137126659,0
51.521364,5.867296,39.4,0.0,9.39,693.53,40.4,40.4,14.76,1554.73,714317,2020-09-29 14:07:12.924,2020-09-29 16:07:12.924,15,0,0,14.883,51.519331,5.85785,-3.0,-8.9,0.0,-21.6,1.1,-108.9,0,1,0,56,97,-13836,3169,14883,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388432924,3760,3766,3777,3761,0,0,23,,,,,,,0,0,0,216.0,11.0,-1089.0,0.0,0.0,-1086.0,15,394.0,93.92,6935.34,-30.0,-89.0,0.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,600.7303331418424,251.0356132689218,39.366825197744404,-8.814392865728937,-3.00499998520888,-0.09904489414484952,0
51.521336,5.867163,39.4,0.0,9.61,683.82,40.4,40.4,14.76,1554.73,715306,2020-09-29 14:07:13.914,2020-09-29 16:07:13.914,15,0,0,14.871,51.519331,5.85785,-3.1,-9.1,0.0,-21.2,1.3,-108.9,0,1,0,56,97,-14918,3169,14871,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388433913,3760,3766,3777,3761,0,0,23,,,,,,,0,0,0,212.0,13.0,-1089.0,0.0,0.0,-1086.0,15,394.0,96.14,6838.17,-31.0,-91.0,0.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,591.4993690429231,247.91928006786466,39.3678081267619,-9.230825636534682,-3.116286456760279,0.0009829142737821967,0
51.521308,5.86703,39.5,0.0,9.71,674.08,40.4,40.4,14.76,1554.73,716310,2020-09-29 14:07:14.917,2020-09-29 16:07:14.917,15,0,0,14.852,51.519331,5.85785,-3.1,-9.2,0.0,-21.3,0.2,-109.2,0,1,0,56,97,-14634,3113,14852,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388434917,3729,3737,3747,3724,0,0,23,,,,,,,0,0,0,213.0,2.0,-1092.0,0.0,0.0,-1087.0,15,395.0,97.08,6740.78,-31.0,-92.0,0.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,582.26840272896,244.8029674960519,39.46877619969027,-9.230827851545333,-3.1162658278253383,0.10096655842999083,0
51.521278,5.866894,39.4,0.0,9.9,664.06,40.4,40.4,14.76,1554.73,717325,2020-09-29 14:07:15.933,2020-09-29 16:07:15.933,16,0,0,14.855,51.519331,5.85785,-3.4,-9.3,0.0,-20.5,3.0,-109.3,0,1,0,55,97,-14614,3113,14855,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388435932,3729,3737,3747,3724,0,0,23,,,,,,,0,0,0,205.0,30.0,-1093.0,0.0,0.0,-1087.0,15,394.0,99.02,6640.56,-34.0,-93.0,0.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,572.8292061600774,241.46412269526047,39.369756518335265,-9.439054983057861,-3.3387947188706515,-0.0990181960820616,0
51.521248,5.866761,39.3,0.0,9.96,654.24,40.4,40.4,14.76,1554.73,718325,2020-09-29 14:07:16.933,2020-09-29 16:07:16.933,14,0,0,14.89,51.519331,5.85785,-3.3,-9.4,0.0,-20.2,2.5,-109.2,0,1,0,55,97,-14614,3113,14890,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388436932,3729,3737,3747,3724,0,0,23,,,,,,,0,0,0,202.0,25.0,-1092.0,0.0,0.0,-1086.0,15,393.0,99.62,6542.4,-33.0,-94.0,0.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,563.5982234220427,238.12531865179298,39.27070278444303,-9.230844275370623,-3.3387539621580578,-0.09905224810851207,0
51.521218,5.866623,39.4,0.0,10.06,644.14,40.4,40.4,14.76,1554.73,719313,2020-09-29 14:07:17.920,2020-09-29 16:07:17.920,16,0,0,14.855,51.519331,5.85785,-3.3,-9.5,0.0,-19.1,3.3,-109.3,0,1,0,55,97,-13806,3113,14855,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388437920,3729,3737,3747,3724,0,0,23,,,,,,,0,0,0,191.0,33.0,-1093.0,0.0,0.0,-1086.0,15,394.0,100.57,6441.37,-33.0,-95.0,0.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,554.0202027141266,234.78650100996862,39.371664066700745,-9.577877039760441,-3.3387675603109583,0.10095976786119602,0
51.521188,5.866484,39.4,0.0,10.06,633.93,40.4,40.4,14.76,1554.73,720317,2020-09-29 14:07:18.924,2020-09-29 16:07:18.924,16,0,0,14.929,51.519331,5.85785,-3.3,-9.5,0.0,-18.6,2.8,-109.5,0,1,0,55,97,-13806,3113,14929,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388438924,3729,3737,3747,3724,0,0,23,,,,,,,0,0,0,186.0,28.0,-1095.0,0.0,0.0,-1086.0,15,394.0,100.57,6339.33,-33.0,-95.0,0.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,544.3727518578121,231.4476902712481,39.37261515757116,-9.647306146722347,-3.338760657310665,0.0009510766042667187,0
51.521158,5.866347,39.5,0.0,10.06,623.85,40.4,40.4,14.76,1554.73,721318,2020-09-29 14:07:19.925,2020-09-29 16:07:19.925,15,0,0,14.935,51.519331,5.85785,-3.3,-9.5,0.0,-18.6,3.7,-109.1,0,1,0,55,97,-11874,3113,14935,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388439925,3729,3737,3747,3724,0,0,23,,,,,,,0,0,0,186.0,37.0,-1091.0,0.0,0.0,-1086.0,15,395.0,100.57,6238.5,-33.0,-95.0,0.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,534.8641142602773,228.1089160604356,39.473538321585025,-9.508494970110192,-3.338724129950539,0.10092165018911085,0
51.521129,5.86621,39.6,0.0,9.93,613.78,40.4,40.4,14.76,1554.73,722318,2020-09-29 14:07:20.925,2020-09-29 16:07:20.925,15,0,0,14.958,51.519331,5.85785,-3.2,-9.4,0.0,-19.8,2.9,-109.2,0,1,0,55,97,-12396,3113,14958,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388440925,3729,3737,3747,3724,0,0,23,,,,,,,0,0,0,198.0,29.0,-1092.0,0.0,0.0,-1084.0,15,396.0,99.3,6137.83,-32.0,-94.0,0.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,525.3554523604286,224.88141848765383,39.57444166652169,-9.508519272059708,-3.227449161044356,0.10090183140919716,0
51.5211,5.866075,39.6,0.0,10.02,603.82,40.4,40.4,14.76,1554.73,723308,2020-09-29 14:07:21.916,2020-09-29 16:07:21.916,16,0,0,14.979,51.519331,5.85785,-3.2,-9.5,0.0,-19.1,2.8,-109.4,0,1,0,55,97,-11860,3113,14979,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388441915,3729,3737,3747,3724,0,0,23,,,,,,,0,0,0,191.0,28.0,-1094.0,0.0,0.0,-1084.0,15,396.0,100.24,6038.23,-32.0,-95.0,0.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,515.9855877619536,221.6539492483099,39.57531802679034,-9.36972405261413,-3.2274208280314975,0.0008763471234417166,0
51.52107,5.865936,39.6,0.0,9.93,593.64,40.4,40.4,14.76,1554.73,724306,2020-09-29 14:07:22.913,2020-09-29 16:07:22.913,15,0,0,14.925,51.519331,5.85785,-3.2,-9.4,0.0,-19.1,1.7,-109.2,0,1,0,55,97,-11860,3113,14925,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388442913,3729,3737,3747,3724,0,0,23,,,,,,,0,0,0,191.0,17.0,-1092.0,0.0,0.0,-1084.0,15,396.0,99.3,5936.45,-32.0,-94.0,0.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,506.33808666635736,218.31521070040253,39.576204829914275,-9.647356385250504,-3.338688467580369,0.0008867898220857462,0
51.521041,5.865799,39.7,0.0,9.96,583.57,40.4,40.4,14.76,1554.73,725308,2020-09-29 14:07:23.916,2020-09-29 16:07:23.916,14,0,0,14.878,51.519331,5.85785,-3.3,-9.4,0.0,-20.5,2.9,-108.9,0,1,0,55,97,-11664,3113,14878,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388443915,3729,3737,3747,3724,0,0,23,,,,,,,0,0,0,205.0,29.0,-1089.0,0.0,0.0,-1084.0,15,397.0,99.62,5835.71,-33.0,-94.0,0.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,496.82938771683433,215.08776636419464,39.67706077868209,-9.508556321178204,-3.227395925269016,0.10085443595127629,0
51.521012,5.865664,39.6,0.0,9.96,573.7,40.4,40.4,14.76,1554.73,726308,2020-09-29 14:07:24.916,2020-09-29 16:07:24.916,14,0,0,14.925,51.519331,5.85785,-3.3,-9.4,0.1,-19.7,3.9,-108.7,0,1,0,55,97,-12404,3113,14925,3131.5,35,GoHome,1,0,0,0,0,0,0,1601388444915,3748,3752,3763,3743,0,0,23,,,,,,,0,0,0,197.0,39.0,-1087.0,0.0,0.0,-1083.0,15,396.0,99.63,5736.96,-33.0,-94.0,1.0,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0,LSS,487.4594791579809,211.86034641403958,39.5778903618512,-9.369768012333225,-3.2273715395819584,-0.09916892929694765,0
