lat,lon,alt,ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),time,satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid,uav_category,x,y,z,vel_x,vel_y,vel_z,track_id
51.515329,5.85157,39.4,0.0,19.07,652.03,41.0,41.0,19.82,1037.51,432165,2020-09-30 08:45:58.110,2020-09-30 10:45:58.110,18,0,0,15.236,51.519537,5.858109,9.2,16.7,-0.3,-32.9,2.6,60.6,0,1,0,71,100,-14606,2513,15236,3088.5,12,Sport,1,0,660,0,0,0,0,1601455558110,3936,3933,3925,3918,0,0,27,,,,,,,0,0,0,329.0,26.0,606.0,-63.0,0.0,721.0,31,394.0,190.69,6520.35,92.0,167.0,-3.0,0,,,80,100,0,1,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,34.70882343946548,55.62952302443893,39.39966302420289,20.088189424913388,11.102407538955134,0.2718959161878259,0
51.515439,5.851889,39.7,0.0,19.65,627.91,41.0,41.0,19.82,1037.51,433464,2020-09-30 08:45:59.409,2020-09-30 10:45:59.409,18,0,0,15.147,51.519537,5.858109,9.5,17.2,-0.4,-32.0,3.2,60.6,0,1,0,71,100,-15961,2504,15147,3090.5,12,Sport,1,0,660,0,0,0,0,1601455559409,3936,3933,3925,3918,0,0,27,,,,,,,0,0,0,320.0,32.0,606.0,-63.0,0.0,721.0,31,397.0,196.53,6279.1,95.0,172.0,-4.0,0,,,100,100,0,1,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,56.852918522882206,67.86819536056089,39.69938585603704,20.088189424913388,11.102407538955134,0.2718959161878259,0
51.515533,5.852163,39.7,0.0,19.74,607.25,41.0,41.0,19.82,1037.51,434565,2020-09-30 08:46:00.510,2020-09-30 10:46:00.510,18,0,0,15.104,51.519537,5.858109,9.5,17.3,-0.2,-30.7,4.1,60.4,0,1,0,70,100,-17732,2499,15104,3091.5,12,Sport,1,0,660,0,0,0,0,1601455560510,3792,3788,3778,3757,0,0,27,,,,,,,0,0,0,307.0,41.0,604.0,-63.0,0.0,721.0,31,397.0,197.38,6072.49,95.0,173.0,-2.0,0,,,100,100,0,1,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,75.8731526748092,78.32677304338355,39.69906843387666,17.25435449544516,9.487580721465045,-0.00028795200080787434,0
51.515637,5.852462,39.7,0.0,19.65,584.73,41.0,41.0,19.87,1037.51,435716,2020-09-30 08:46:01.661,2020-09-30 10:46:01.661,18,0,0,15.196,51.519537,5.858109,9.5,17.2,-0.3,-31.4,4.9,60.1,0,1,0,70,100,-16215,2495,15196,3091.5,12,Sport,1,0,660,0,0,0,0,1601455561661,3792,3788,3778,3757,0,0,27,,,,,,,0,0,0,314.0,49.0,601.0,-63.0,0.0,721.0,31,397.0,196.51,5847.3,95.0,172.0,-3.0,0,,,100,100,0,1,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,96.62871729548003,89.89804304903767,39.698635658007326,18.828573132044827,10.496968283633887,-0.00039259602205390443,0
51.51574,5.85276,39.9,0.0,19.74,562.43,41.0,41.0,19.87,1037.51,436949,2020-09-30 08:46:02.894,2020-09-30 10:46:02.894,18,0,0,15.164,51.519537,5.858109,9.5,17.3,-0.3,-31.4,5.5,60.0,0,1,0,70,100,-16195,2490,15164,3092.5,12,Sport,1,0,660,0,0,0,0,1601455562894,3792,3788,3778,3757,0,0,27,,,,,,,0,0,0,314.0,55.0,600.0,-63.0,0.0,721.0,31,399.0,197.39,5624.3,95.0,173.0,-3.0,0,,,100,100,0,1,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,117.31477659595465,101.35814079272127,39.89811751517235,18.765520836031786,10.396117494796185,0.18096153030725948,0
51.515859,5.853108,40.0,0.0,19.74,536.56,41.0,41.0,19.87,1037.51,438317,2020-09-30 08:46:04.262,2020-09-30 10:46:04.262,18,0,0,15.2,51.519537,5.858109,9.5,17.3,0.0,-33.2,5.5,59.8,0,1,0,70,100,-15675,2486,15200,3093.5,12,Sport,1,0,660,0,0,0,0,1601455564262,3792,3788,3778,3757,0,0,27,,,,,,,0,0,0,332.0,55.0,598.0,-63.0,0.0,721.0,31,400.0,197.37,5365.61,95.0,173.0,0.0,0,,,100,100,0,1,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,141.471535754902,114.59855870292844,39.997404183286115,21.913993416707797,12.01114888837529,0.09006867920881571,0
51.515964,5.853409,40.0,0.0,19.65,514.27,41.0,41.0,19.87,1037.51,439520,2020-09-30 08:46:05.465,2020-09-30 10:46:05.465,18,0,0,15.086,51.519537,5.858109,9.5,17.2,0.0,-32.0,5.2,59.8,0,1,0,70,100,-16561,2477,15086,3094.5,12,Sport,1,0,660,0,0,0,0,1601455565465,3792,3788,3778,3757,0,0,27,,,,,,,0,0,0,320.0,52.0,598.0,-63.0,0.0,721.0,31,400.0,196.49,5142.66,95.0,172.0,0.0,0,,,100,100,0,1,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,162.36563361100775,126.28136112608905,39.99668680829205,18.95424464242175,10.598145790389035,-0.0006507723488018753,0
51.516066,5.853706,40.1,0.0,19.34,492.5,41.0,41.0,19.87,1037.51,440719,2020-09-30 08:46:06.664,2020-09-30 10:46:06.664,18,0,0,15.072,51.519537,5.858109,9.4,16.9,0.0,-31.4,6.3,59.7,0,1,0,70,100,-16751,2472,15072,3095.5,12,Sport,1,0,660,0,0,0,0,1601455566664,3792,3788,3778,3757,0,0,27,,,,,,,0,0,0,314.0,63.0,597.0,-63.0,0.0,721.0,31,401.0,193.38,4924.98,94.0,169.0,0.0,0,,,100,100,0,1,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,182.9819841503073,137.6304653186632,40.09589488811362,18.702283986940156,10.295428824916856,0.089997387223564,0
51.516176,5.854024,40.0,0.0,19.51,469.27,41.0,41.0,19.87,1037.51,442021,2020-09-30 08:46:07.966,2020-09-30 10:46:07.966,18,0,0,15.092,51.519537,5.858109,9.4,17.1,-0.1,-29.8,5.3,59.9,0,1,0,70,100,-16609,2467,15092,3096.5,12,Sport,1,0,659,0,0,0,0,1601455567966,3792,3788,3778,3757,0,0,27,,,,,,,0,0,0,298.0,53.0,599.0,-63.0,0.0,721.0,31,400.0,195.14,4692.7,94.0,171.0,-1.0,0,,,100,100,0,1,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,205.05594487894354,149.86977838320854,39.994948795326145,20.024566495246695,11.10298878076657,-0.0915740393084864,0
51.516268,5.854293,39.7,0.0,19.51,449.87,41.0,41.0,19.87,1037.51,443120,2020-09-30 08:46:09.065,2020-09-30 10:46:09.065,18,0,0,15.037,51.519537,5.858109,9.4,17.1,-0.2,-28.0,4.3,59.9,0,1,0,69,100,-16299,2463,15037,3096.5,12,Sport,1,0,650,0,0,0,0,1601455569065,3792,3788,3778,3757,0,0,27,,,,,,,0,0,0,280.0,43.0,599.0,-63.0,0.0,721.0,31,397.0,195.14,4498.75,94.0,171.0,-2.0,0,,,100,100,0,1,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,223.7284860714182,160.10637213062986,39.69407355282042,16.93894210198872,9.286206254509775,-0.2729413345613758,0
