lat,lon,alt,ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),time,satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid,uav_category,x,y,z,vel_x,vel_y,vel_z,track_id
51.519579,5.858268,39.2,0.0,8.04,12.01,39.7,39.7,8.04,12.01,23313,2020-09-30 08:39:09.259,2020-09-30 10:39:09.258,18,0,0,15.988,51.519537,5.858109,2.3,7.7,-0.1,-23.9,4.0,70.0,0,1,0,97,100,-7850,3451,15988,2944.5,12,F-WP,1,0,0,0,0,0,0,1601455149258,4021,4000,4014,4033,0,0,27,,,,,,,0,0,0,239.0,40.0,700.0,0.0,0.0,793.0,14,392.0,80.37,120.12,23.0,77.0,-1.0,0,,,80,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0,LSS,34.7055922200737,55.6295618088549,39.19966304220455,8.177361449787922,2.6834870569656633,-7.407097143351277e-05,0
51.519605,5.858395,39.2,0.0,10.22,21.27,39.7,39.7,10.22,21.27,24314,2020-09-30 08:39:10.259,2020-09-30 10:39:10.259,18,0,0,15.924,51.519537,5.858109,3.2,9.7,-0.2,-24.4,2.6,70.2,0,1,0,97,100,-8654,3449,15924,2944.5,12,F-WP,1,0,0,0,0,0,0,1601455150259,3986,3963,3977,3996,0,0,27,,,,,,,0,0,0,244.0,26.0,702.0,0.0,0.0,801.0,14,392.0,102.16,212.69,32.0,97.0,-2.0,0,,,80,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0,LSS,43.52078786294508,58.52236085626389,39.19958319369734,8.177361449787922,2.6834870569656633,-7.407097143351277e-05,0
51.519644,5.858578,39.2,0.0,12.02,34.65,39.7,39.7,12.02,34.65,25414,2020-09-30 08:39:11.359,2020-09-30 10:39:11.359,18,0,0,15.823,51.519537,5.858109,3.8,11.4,-0.2,-24.6,5.1,69.7,0,1,0,97,100,-9152,3447,15823,2945.5,12,F-WP,1,0,0,0,0,0,0,1601455151359,3986,3963,3977,3996,0,0,27,,,,,,,0,0,0,246.0,51.0,697.0,0.0,0.0,805.0,14,392.0,120.18,346.49,38.0,114.0,-2.0,0,,,80,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0,LSS,56.222979361621896,62.86158234386256,39.19944276470383,11.78310899691727,4.025251843783553,-0.0001302680830342912,0
51.519679,5.858747,39.1,0.0,12.43,47.04,39.7,39.7,12.43,47.04,26416,2020-09-30 08:39:12.361,2020-09-30 10:39:12.361,17,0,0,15.801,51.519537,5.858109,3.9,11.8,-0.3,-15.2,2.1,70.7,0,1,0,97,100,-9563,3444,15801,2946.5,12,F-WP,1,0,0,0,0,0,0,1601455152361,3986,3963,3977,3996,0,0,27,,,,,,,0,0,0,152.0,21.0,707.0,0.0,0.0,808.0,14,391.0,124.31,470.37,39.0,118.0,-3.0,0,,,80,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0,LSS,67.95339968277779,66.75578590856344,39.09928921895184,10.881651503855185,3.6124337334887575,-0.09290681424118138,0
51.519715,5.858916,39.0,0.0,12.15,59.39,39.7,39.7,12.43,59.39,27417,2020-09-30 08:39:13.362,2020-09-30 10:39:13.362,18,0,0,16.04,51.519537,5.858109,3.9,11.5,-0.4,-14.5,1.8,70.6,0,1,0,97,100,-7661,3442,16040,2946.5,12,F-WP,1,0,0,0,0,0,0,1601455153362,3986,3963,3977,3996,0,0,27,,,,,,,0,0,0,145.0,18.0,706.0,0.0,0.0,809.0,14,390.0,121.5,593.89,39.0,115.0,-4.0,0,,,100,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0,LSS,79.68379990798144,70.76127534940738,38.999110529339916,10.881632861969992,3.715667384827407,-0.09293013878657029,0
51.51975,5.85908,39.1,0.0,12.05,71.46,39.7,39.7,12.43,71.46,28417,2020-09-30 08:39:14.362,2020-09-30 10:39:14.362,18,0,0,16.065,51.519537,5.858109,3.9,11.4,-0.3,-15.6,2.3,70.5,0,1,0,97,100,-7028,3440,16065,2947.5,12,F-WP,1,0,0,0,0,0,0,1601455154362,3986,3963,3977,3996,0,0,27,,,,,,,0,0,0,156.0,23.0,705.0,0.0,0.0,810.0,14,391.0,120.52,714.58,39.0,114.0,-3.0,0,,,100,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0,LSS,91.06713151423419,74.65552899606952,39.098914052899104,10.559676814705707,3.612480191708846,0.09258211832948843,0
51.519786,5.859243,39.2,0.0,11.96,83.44,39.7,39.7,12.43,83.44,29418,2020-09-30 08:39:15.363,2020-09-30 10:39:15.363,18,0,0,16.012,51.519537,5.858109,3.9,11.3,-0.2,-16.2,5.1,70.1,0,1,0,97,100,-7270,3438,16012,2947.5,12,F-WP,1,0,0,0,0,0,0,1601455155363,3986,3963,3977,3996,0,0,27,,,,,,,0,0,0,162.0,51.0,701.0,0.0,0.0,810.0,14,392.0,119.56,834.38,39.0,113.0,-2.0,0,,,100,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0,LSS,102.38103291174608,78.66106578874053,39.1986946646261,10.495270313090801,3.715711310455481,0.09256086431075956,0
51.519821,5.859405,39.2,0.0,11.96,95.38,39.7,39.7,12.43,95.38,30419,2020-09-30 08:39:16.365,2020-09-30 10:39:16.365,18,0,0,15.984,51.519537,5.858109,3.9,11.3,-0.2,-17.1,3.8,70.0,0,1,0,97,100,-7628,3436,15984,2948.5,12,F-WP,1,0,0,0,0,0,0,1601455156364,3986,3963,3977,3996,0,0,27,,,,,,,0,0,0,171.0,38.0,700.0,0.0,0.0,811.0,14,392.0,119.56,953.79,39.0,113.0,-2.0,0,,,100,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0,LSS,113.6255067168501,82.555366183003,39.19845540527563,10.430866238500947,3.612523556829752,-0.0002219474494177268,0
51.519857,5.859568,39.1,0.0,12.05,107.32,39.7,39.7,12.43,107.32,31419,2020-09-30 08:39:17.364,2020-09-30 10:39:17.364,18,0,0,16.02,51.519537,5.858109,3.9,11.4,-0.2,-16.2,4.0,70.1,0,1,0,97,100,-7637,3434,16020,2948.5,12,F-WP,1,0,0,0,0,0,0,1601455157364,3986,3963,3977,3996,0,0,27,,,,,,,0,0,0,162.0,40.0,701.0,0.0,0.0,811.0,14,391.0,120.5,1073.25,39.0,114.0,-2.0,0,,,100,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0,LSS,124.93936935519973,86.5609507337987,39.09819111993181,10.495234358394836,3.7157556129830267,-0.09300954113526802,0
51.519893,5.859732,39.2,0.0,11.96,119.43,39.7,39.7,12.43,119.43,32420,2020-09-30 08:39:18.365,2020-09-30 10:39:18.365,18,0,0,15.982,51.519537,5.858109,3.9,11.3,-0.2,-16.4,5.3,70.0,0,1,0,97,100,-7832,3431,15982,2948.5,12,F-WP,1,0,0,0,0,0,0,1601455158365,3986,3963,3977,3996,0,0,27,,,,,,,0,0,0,164.0,53.0,700.0,0.0,0.0,811.0,14,392.0,119.56,1194.27,39.0,113.0,-2.0,0,,,100,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0,LSS,136.32262876915578,90.56656508277541,39.19790280767156,10.559609845970366,3.715783255080433,0.09249692740236438,0
