lat,lon,alt,ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),time,satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid,uav_category,x,y,z,vel_x,vel_y,vel_z,track_id
51.518128,5.852346,39.6,0.0,8.08,432.57,39.6,39.6,17.18,781.85,1164130,2020-09-30 09:20:33.630,2020-09-30 11:20:33.630,19,0,0,11.043,51.519566,5.858136,3.0,7.5,0.0,-21.6,1.5,68.0,0,1,0,31,100,-8118,1139,11043,3101.5,9,GoHome,1,0,0,0,0,0,0,1601457633630,3652,3655,3646,0,0,0,13,,,,,,,0,0,0,216.0,15.0,680.0,-163.0,0.0,681.0,15,396.0,80.78,4325.69,30.0,75.0,0.0,0,,,75,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,34.70669721954556,55.62955146189186,39.59966303542888,8.469439028115236,3.338238299694313,-8.160731905712803e-05,0
51.518158,5.852468,39.6,0.0,9.92,423.45,39.6,39.6,17.18,781.85,1165125,2020-09-30 09:20:34.626,2020-09-30 11:20:34.626,18,0,0,11.043,51.519566,5.858136,3.7,9.2,0.0,-21.1,1.6,68.1,0,1,0,31,100,-8118,1139,11043,3101.5,9,GoHome,1,0,0,0,0,0,0,1601457634625,3652,3655,3646,0,0,0,13,,,,,,,0,0,0,211.0,16.0,681.0,-163.0,0.0,682.0,15,396.0,99.16,4234.52,37.0,92.0,0.0,0,,,75,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,43.17510297609937,58.96738249651361,39.59958143806592,8.469439028115236,3.338238299694313,-8.160731905712803e-05,0
51.518193,5.852607,39.6,0.0,10.45,413.05,39.6,39.6,17.18,781.85,1166126,2020-09-30 09:20:35.627,2020-09-30 11:20:35.627,19,0,0,11.17,51.519566,5.858136,3.9,9.7,0.0,-12.4,1.9,68.1,0,1,0,31,100,-7852,1133,11170,3101.5,9,GoHome,1,0,0,0,0,0,0,1601457635626,3652,3655,3646,0,0,0,13,,,,,,,0,0,0,124.0,19.0,681.0,-163.0,0.0,683.0,15,396.0,104.55,4130.52,39.0,97.0,0.0,0,,,75,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,52.82351797650962,62.86153415337985,39.599471764908884,9.649592250664833,3.894626801336005,-0.00010968653879198391,0
51.518229,5.852746,39.6,0.0,10.27,402.66,39.6,39.6,17.18,781.85,1167134,2020-09-30 09:20:36.634,2020-09-30 11:20:36.634,19,0,0,11.17,51.519566,5.858136,3.9,9.5,0.0,-11.9,3.9,68.1,0,1,0,31,100,-7852,1133,11170,3101.5,9,GoHome,1,0,0,0,0,0,0,1601457636634,3652,3655,3646,0,0,0,13,,,,,,,0,0,0,119.0,39.0,681.0,-163.0,0.0,683.0,15,396.0,102.69,4026.57,39.0,95.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,62.4719168181194,66.8669630290143,39.599343983065026,9.649576089892742,4.005917597581355,-0.0001277974351451757,0
51.518266,5.852882,39.6,0.0,10.1,392.32,39.6,39.6,17.18,781.85,1168131,2020-09-30 09:20:37.632,2020-09-30 11:20:37.632,19,0,0,11.022,51.519566,5.858136,3.7,9.4,0.1,-10.5,3.7,67.9,0,1,0,31,100,-6998,1126,11022,3101.5,9,GoHome,1,0,0,0,0,0,0,1601457637631,3652,3655,3646,0,0,0,13,,,,,,,0,0,0,105.0,37.0,679.0,-163.0,0.0,684.0,15,396.0,101.02,3923.2,37.0,94.0,1.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,71.91205931320142,70.98366617358872,39.5992002268695,9.441294332990653,4.1172054436385395,-0.000143773735922872,0
51.5183,5.853018,39.5,0.0,9.94,382.19,39.6,39.6,17.18,781.85,1169127,2020-09-30 09:20:38.627,2020-09-30 11:20:38.628,19,0,0,11.022,51.519566,5.858136,3.5,9.3,0.0,-11.0,3.3,67.9,0,1,0,31,100,-6998,1126,11022,3101.5,9,GoHome,1,0,0,0,0,0,0,1601457638627,3652,3655,3646,0,0,0,13,,,,,,,0,0,0,110.0,33.0,679.0,-163.0,0.0,684.0,15,395.0,99.37,3821.9,35.0,93.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,81.35219058135611,74.76660909124067,39.499043792993646,9.44128310469346,3.783404493000097,-0.10016865445169582,0
51.518333,5.853151,39.4,0.0,9.84,372.21,39.6,39.6,17.18,781.85,1170127,2020-09-30 09:20:39.627,2020-09-30 11:20:39.628,19,0,0,10.916,51.519566,5.858136,3.5,9.2,0.0,-13.6,2.9,67.7,0,1,0,31,100,-6792,1124,10916,3101.5,9,GoHome,1,0,0,0,0,0,0,1601457639627,3654,3659,3650,0,0,0,13,,,,,,,0,0,0,136.0,29.0,677.0,-163.0,0.0,684.0,15,394.0,98.43,3722.09,35.0,92.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,90.58407024229534,78.4383068636873,39.398875495672826,9.233006087681925,3.672145774231091,-0.10018051934418043,0
51.518367,5.853284,39.4,0.0,9.84,362.26,39.6,39.6,17.18,781.85,1171128,2020-09-30 09:20:40.629,2020-09-30 11:20:40.629,19,0,0,10.916,51.519566,5.858136,3.5,9.2,0.0,-13.4,4.6,67.7,0,1,0,31,100,-6792,1124,10916,3101.5,9,GoHome,1,0,0,0,0,0,0,1601457640628,3654,3659,3650,0,0,0,13,,,,,,,0,0,0,134.0,46.0,677.0,-163.0,0.0,684.0,15,394.0,98.43,3622.56,35.0,92.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,99.81593564651057,82.22128147586608,39.398690312948105,9.232991829218392,3.7834361913941263,-0.00018520531976980124,0
51.5184,5.853418,39.3,0.0,9.84,352.25,39.6,39.6,17.18,781.85,1172128,2020-09-30 09:20:41.629,2020-09-30 11:20:41.629,19,0,0,11.149,51.519566,5.858136,3.5,9.2,0.0,-12.6,4.6,67.8,0,1,0,31,100,-7724,1118,11149,3101.5,9,GoHome,1,0,0,0,0,0,0,1601457641628,3654,3659,3650,0,0,0,13,,,,,,,0,0,0,126.0,46.0,678.0,-163.0,0.0,684.0,15,393.0,98.43,3522.51,35.0,92.0,0.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,109.1172009618804,85.89301415750542,39.2984898666904,9.302400208195232,3.6721806876832384,-0.10021267220371081,0
51.518432,5.853552,39.3,0.0,9.94,342.3,39.6,39.6,17.18,781.85,1173128,2020-09-30 09:20:42.629,2020-09-30 11:20:42.629,19,0,0,11.149,51.519566,5.858136,3.5,9.3,-0.1,-13.2,4.1,67.6,0,1,0,31,100,-7724,1118,11149,3101.5,9,GoHome,1,0,0,0,0,0,0,1601457642628,3654,3659,3650,0,0,0,13,,,,,,,0,0,0,132.0,41.0,676.0,-163.0,0.0,684.0,15,393.0,99.37,3422.98,35.0,93.0,-1.0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,118.41845698814419,89.45350630618967,39.29827533244229,9.302390917955776,3.5609265817272178,-0.00021456042448747057,0
