lat,lon,alt,ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),time,satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid,uav_category,x,y,z,vel_x,vel_y,vel_z,track_id
51.523957,5.870297,40.0,0.0,3.11,988.13,40.0,40.0,17.28,991.14,258974,2020-09-29 12:15:15.622,2020-09-29 14:15:15.622,19,0,0,11.909,51.519506,5.857977,-1.7,-2.6,0.0,-14.5,3.5,-122.8,0,1,0,81,100,-7798,3047,11909,3031.5,8,WP,1,0,0,0,0,0,0,1601381715621,3956,3953,3948,0,0,0,13,,,,,,,0,0,0,145.0,35.0,-1228.0,-87.0,0.0,-1243.0,14,400.0,31.06,9881.32,-17.0,-26.0,0.0,0,,,75,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,1621.289960210358,1005.5941508532319,39.7150470880639,-3.467745590628584,-2.1139246636584508,0.1011604747471588,0
51.523938,5.870247,40.1,0.0,4.53,984.09,40.1,40.1,17.28,991.14,259975,2020-09-29 12:15:16.623,2020-09-29 14:15:16.623,19,0,0,11.909,51.519506,5.857977,-2.3,-3.9,0.0,-12.0,4.0,-123.2,0,1,0,81,100,-7798,3047,11909,3031.5,8,WP,1,0,0,0,0,0,0,1601381716622,3956,3953,3948,0,0,0,13,,,,,,,0,0,0,120.0,40.0,-1232.0,-87.0,0.0,-1235.0,14,401.0,45.28,9840.87,-23.0,-39.0,0.0,0,,,75,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,1617.8204321984958,1003.4791396322963,39.81625955929508,-3.467745590628584,-2.1139246636584508,0.1011604747471588,0
51.523916,5.870187,40.0,0.0,4.84,979.25,40.1,40.1,17.28,991.14,260979,2020-09-29 12:15:17.626,2020-09-29 14:15:17.626,19,0,0,11.93,51.519506,5.857977,-2.4,-4.2,0.0,-8.1,2.4,-123.6,0,1,0,81,100,-7364,3043,11930,3031.5,8,WP,1,0,0,0,0,0,0,1601381717626,3956,3953,3948,0,0,0,13,,,,,,,0,0,0,81.0,24.0,-1236.0,-87.0,0.0,-1234.0,14,400.0,48.37,9792.46,-24.0,-42.0,0.0,0,,,75,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,1613.6569108057336,1001.0301018590237,39.717697153333916,-4.161382442186993,-2.4477796145507287,-0.09851177091091275,0
51.523894,5.870126,40.0,0.0,4.66,974.35,40.1,40.1,17.28,991.14,261977,2020-09-29 12:15:18.625,2020-09-29 14:15:18.625,19,0,0,11.93,51.519506,5.857977,-2.4,-4.0,0.0,-5.3,4.3,-123.5,0,1,0,81,100,-7364,3043,11930,3031.5,8,WP,1,0,0,0,0,0,0,1601381718624,3956,3953,3948,0,0,0,13,,,,,,,0,0,0,53.0,43.0,-1235.0,-87.0,0.0,-1234.0,14,400.0,46.65,9743.55,-24.0,-40.0,0.0,0,,,75,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,1609.4240060826203,998.5810612611809,39.71914857165768,-4.230730127827576,-2.4477824376698196,0.0014506726780114413,0
51.523873,5.870068,40.1,0.0,4.39,969.72,40.1,40.1,17.28,991.14,262978,2020-09-29 12:15:19.625,2020-09-29 14:15:19.626,19,0,0,11.867,51.519506,5.857977,-2.2,-3.8,0.0,-7.7,2.1,-124.9,0,1,0,81,100,-6620,3041,11867,3031.5,8,WP,1,0,0,0,0,0,0,1601381719625,3956,3953,3948,0,0,0,13,,,,,,,0,0,0,77.0,21.0,-1249.0,-87.0,0.0,-1234.0,14,401.0,43.91,9697.17,-22.0,-38.0,0.0,0,,,75,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,1605.3993012162402,996.2433646013578,39.82052655601774,-4.022637230843381,-2.3364957010327787,0.10132590284599313,0
51.523853,5.870011,40.0,0.0,4.3,965.13,40.1,40.1,17.28,991.14,263976,2020-09-29 12:15:20.624,2020-09-29 14:15:20.624,19,0,0,11.867,51.519506,5.857977,-2.2,-3.7,0.0,-7.4,1.6,-125.2,0,1,0,81,100,-6620,3041,11867,3031.5,8,WP,1,0,0,0,0,0,0,1601381720623,3956,3953,3948,0,0,0,13,,,,,,,0,0,0,74.0,16.0,-1252.0,-87.0,0.0,-1237.0,14,400.0,43.05,9651.29,-22.0,-37.0,0.0,0,,,75,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,1601.4439120224934,994.0169207400909,39.72186642494836,-3.953357168162461,-2.2253000570376265,-0.09860944581423148,0
51.523833,5.869956,40.0,0.0,4.3,960.71,40.1,40.1,17.28,991.14,264972,2020-09-29 12:15:21.619,2020-09-29 14:15:21.619,19,0,0,11.909,51.519506,5.857977,-2.2,-3.7,0.0,-8.9,1.4,-125.6,0,1,0,81,100,-7322,3034,11909,3031.5,8,WP,1,0,0,0,0,0,0,1601381721619,3956,3953,3948,0,0,0,13,,,,,,,0,0,0,89.0,14.0,-1256.0,-87.0,0.0,-1241.0,14,400.0,43.05,9607.14,-22.0,-37.0,0.0,0,,,75,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,1597.6273539211577,991.7905392457034,39.72316836283301,-3.8145973982729466,-2.2252377221983006,0.0013012690323653056,0
51.523812,5.8699,40.0,0.0,4.36,956.19,40.1,40.1,17.28,991.14,265978,2020-09-29 12:15:22.626,2020-09-29 14:15:22.626,19,0,0,11.909,51.519506,5.857977,-2.3,-3.7,0.0,-7.9,2.5,-126.1,0,1,0,81,100,-7322,3034,11909,3031.5,8,WP,1,0,0,0,0,0,0,1601381722625,3956,3953,3948,0,0,0,13,,,,,,,0,0,0,79.0,25.0,-1261.0,-87.0,0.0,-1244.0,14,400.0,43.57,9561.88,-23.0,-37.0,0.0,0,,,75,75,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,1593.7414226308256,989.4528798723422,39.7245018141802,-3.8839349477689566,-2.3364584337261993,0.0013327663053122737,0
51.523791,5.869845,40.0,0.0,4.36,951.72,40.1,40.1,17.28,991.14,266976,2020-09-29 12:15:23.624,2020-09-29 14:15:23.624,19,0,0,11.93,51.519506,5.857977,-2.3,-3.7,0.0,-8.2,3.2,-126.4,0,1,0,81,100,-6608,3032,11930,3031.5,8,WP,1,0,0,0,0,0,0,1601381723623,3966,3964,3959,0,0,0,13,,,,,,,0,0,0,82.0,32.0,-1264.0,-87.0,0.0,-1248.0,14,400.0,43.57,9517.19,-23.0,-37.0,0.0,0,,,75,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,1589.9248925477875,987.1152452016174,39.725814780732605,-3.8145693943693546,-2.3364337437805074,0.00131229203429913,0
51.523771,5.869789,40.0,0.0,4.44,947.22,40.1,40.1,17.28,991.14,267980,2020-09-29 12:15:24.628,2020-09-29 14:15:24.628,19,0,0,11.93,51.519506,5.857977,-2.3,-3.8,0.0,-7.2,2.2,-126.3,0,1,0,81,100,-6608,3032,11930,3031.5,8,WP,1,0,0,0,0,0,0,1601381724627,3966,3964,3959,0,0,0,13,,,,,,,0,0,0,72.0,22.0,-1263.0,-87.0,0.0,-1251.0,14,400.0,44.42,9472.16,-23.0,-38.0,0.0,0,,,75,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0,LSS,1586.038919395279,984.8888507149906,39.72712465613483,-3.8839767884392833,-2.225250707763083,0.0013092024721573557,0
