lat,lon,alt,ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),time,satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid,uav_category,x,y,z,vel_x,vel_y,vel_z,track_id
51.517996,5.859084,40.1,0.0,5.95,184.33,41.9,41.9,20.37,1037.51,667210,2020-09-30 08:49:53.155,2020-09-30 10:49:53.155,18,0,0,15.18,51.519537,5.858109,-2.9,-5.2,0.0,-24.4,-2.3,-118.9,0,1,0,52,100,-8266,1828,15180,3146.5,12,F-WP,1,0,0,0,0,0,0,1601455793155,3826,3829,3820,3805,0,0,27,,,,,,,0,0,0,244.0,-23.0,-1189.0,-63.0,0.0,-1089.0,14,401.0,59.54,1843.32,-29.0,-52.0,0.0,0,,,100,100,0,2,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,825.0500498645255,504.62579642396446,40.026773935193745,-6.180798018364206,-3.5166482820579583,0.0010721242703712773,0
51.517963,5.858991,40.1,0.0,8.51,185.48,41.9,41.9,20.37,1037.51,668210,2020-09-30 08:49:54.155,2020-09-30 10:49:54.155,18,0,0,15.2,51.519537,5.858109,-4.2,-7.4,0.1,-24.5,-2.3,-119.0,0,1,0,52,100,-7925,1826,15200,3146.5,12,F-WP,1,0,0,0,0,0,0,1601455794155,3826,3829,3820,3805,0,0,27,,,,,,,0,0,0,245.0,-23.0,-1190.0,-63.0,0.0,-1089.0,14,401.0,85.09,1854.8,-42.0,-74.0,1.0,0,,,100,100,0,2,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,818.595176719633,500.9532094071352,40.02789360067064,-6.180798018364206,-3.5166482820579583,0.0010721242703712773,0
51.517916,5.858855,39.9,0.0,10.52,187.6,41.9,41.9,20.37,1037.51,669310,2020-09-30 08:49:55.255,2020-09-30 10:49:55.255,18,0,0,15.205,51.519537,5.858109,-5.1,-9.2,0.1,-24.7,-2.5,-119.0,0,1,0,52,100,-7484,1824,15205,3146.5,12,F-WP,1,0,0,0,0,0,0,1601455795255,3826,3829,3820,3805,0,0,27,,,,,,,0,0,0,247.0,-25.0,-1190.0,-63.0,0.0,-1089.0,14,399.0,105.2,1876.0,-51.0,-92.0,1.0,0,,,100,100,0,2,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,809.1557279201745,495.72251461036,39.82950453704092,-9.038648029869911,-5.0085985129169215,-0.18996542671298508,0
51.517873,5.858727,40.0,0.0,11.58,189.97,41.9,41.9,20.37,1037.51,670309,2020-09-30 08:49:56.254,2020-09-30 10:49:56.254,18,0,0,15.198,51.519537,5.858109,-5.3,-10.3,0.0,-24.7,-3.7,-118.9,0,1,0,52,100,-7903,1824,15198,3146.5,12,F-WP,1,0,0,0,0,0,0,1601455796254,3826,3829,3820,3805,0,0,27,,,,,,,0,0,0,247.0,-37.0,-1189.0,-63.0,0.0,-1089.0,14,400.0,115.84,1899.74,-53.0,-103.0,0.0,0,,,100,100,0,2,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,800.2715380405492,490.9369837219548,39.930993474069254,-8.506965508099634,-4.582336347737495,0.0971796976935122,0
51.517819,5.858559,40.0,0.0,11.99,193.6,41.9,41.9,20.37,1037.51,671314,2020-09-30 08:49:57.259,2020-09-30 10:49:57.259,18,0,0,15.163,51.519537,5.858109,-5.6,-10.6,0.0,-23.7,-7.1,-118.3,0,1,0,51,100,-8588,1819,15163,3146.5,12,F-WP,1,0,0,0,0,0,0,1601455797259,3826,3829,3820,3805,0,0,27,,,,,,,0,0,0,237.0,-71.0,-1183.0,-63.0,0.0,-1089.0,14,400.0,119.88,1936.04,-56.0,-106.0,0.0,0,,,100,100,0,2,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,788.6109547120586,484.92718134718143,39.932902894776646,-11.16547276947381,-5.754625036767957,0.0018283463453979902,0
51.517761,5.858388,39.8,0.0,12.4,198.48,41.9,41.9,20.37,1037.51,672411,2020-09-30 08:49:58.356,2020-09-30 10:49:58.356,18,0,0,15.132,51.519537,5.858109,-6.1,-10.8,0.0,-24.0,-7.5,-118.1,0,1,0,51,100,-9686,1817,15132,3146.5,12,F-WP,1,0,0,0,0,0,0,1601455798356,3826,3829,3820,3805,0,0,27,,,,,,,0,0,0,240.0,-75.0,-1181.0,-63.0,0.0,-1089.0,14,398.0,124.04,1984.81,-61.0,-108.0,0.0,0,,,100,100,0,2,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,776.7421456803055,478.4723234622961,39.734844102149026,-11.364857170252618,-6.1807834062997635,-0.18964917907968937,0
51.517704,5.858229,39.6,0.0,12.78,204.09,41.9,41.9,20.37,1037.51,673412,2020-09-30 08:49:59.358,2020-09-30 10:49:59.357,18,0,0,15.127,51.519537,5.858109,-6.5,-11.0,-0.1,-24.1,-6.7,-118.2,0,1,0,51,100,-9970,1814,15127,3146.5,12,F-WP,1,0,0,0,0,0,0,1601455799357,3826,3829,3820,3805,0,0,27,,,,,,,0,0,0,241.0,-67.0,-1182.0,-63.0,0.0,-1089.0,14,396.0,127.77,2040.86,-65.0,-110.0,-1.0,0,,,100,100,0,2,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,765.7062589338838,472.1288780920486,39.536648749207586,-10.567300921652885,-6.074101487966632,-0.1897799410169262,0
51.517644,5.858069,39.7,0.0,13.05,210.57,41.9,41.9,20.37,1037.51,674414,2020-09-30 08:50:00.359,2020-09-30 10:50:00.359,18,0,0,15.083,51.519537,5.858109,-6.7,-11.2,-0.1,-24.5,-5.5,-118.3,0,1,0,51,100,-10446,1811,15083,3147.5,12,F-WP,1,0,0,0,0,0,0,1601455800359,3780,3777,3766,3748,0,0,27,,,,,,,0,0,0,245.0,-55.0,-1183.0,-63.0,0.0,-1089.0,14,397.0,130.51,2105.7,-67.0,-112.0,-1.0,0,,,100,100,0,2,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,754.6010161905949,465.4516921783848,39.638460599072516,-10.633712049861819,-6.393671345203422,0.09748889959039327,0
51.517583,5.857903,39.7,0.0,13.45,217.79,41.9,41.9,20.37,1037.51,675413,2020-09-30 08:50:01.358,2020-09-30 10:50:01.358,18,0,0,15.071,51.519537,5.858109,-6.8,-11.6,-0.1,-24.0,-6.8,-118.1,0,1,0,51,100,-10593,1808,15071,3146.5,12,F-WP,1,0,0,0,0,0,0,1601455801358,3780,3777,3766,3748,0,0,27,,,,,,,0,0,0,240.0,-68.0,-1181.0,-63.0,0.0,-1089.0,14,397.0,134.47,2177.95,-68.0,-116.0,-1.0,0,,,100,100,0,2,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,743.0792632197489,458.66320341242283,39.640302604789696,-11.032537174899456,-6.500248257480513,0.0017637938083364545,0
51.517515,5.857717,39.8,0.0,13.67,226.56,41.9,41.9,20.37,1037.51,676514,2020-09-30 08:50:02.459,2020-09-30 10:50:02.459,18,0,0,15.021,51.519537,5.858109,-6.9,-11.8,0.0,-24.1,-6.5,-118.1,0,1,0,51,100,-11659,1801,15021,3147.5,12,F-WP,1,0,0,0,0,0,0,1601455802459,3780,3777,3766,3748,0,0,27,,,,,,,0,0,0,241.0,-65.0,-1181.0,-63.0,0.0,-1089.0,14,398.0,136.69,2265.55,-69.0,-118.0,0.0,0,,,100,100,0,2,0,0,0,2,1,,,,,-1.0,-1.0,0,LSS,730.1693164983734,451.09573620780907,39.74233052604865,-12.361787957955855,-7.246151125266088,0.09769579655242716,0
